year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;27,067716347743122;-9,79802320584444;36,86573955358756;strategy
2001;-7,498025715125212;-11,26637317670427;3,768347461579059;strategy
2002;-11,554306584282692;-23,63022220273361;12,075915618450917;strategy
2003;47,943121002006215;22,191719723505443;25,751401278500772;strategy
2004;17,982292165811288;8,66672579224328;9,315566373568007;strategy
2005;14,032576278803411;3,499583522588412;10,532992756214998;strategy
2006;7,415695249512111;11,775847299380949;-4,360152049868838;spy
2007;19,580676846147504;3,423648414691982;16,157028431455522;strategy
2008;-21,00861211276127;-37,735456824562995;16,726844711801725;strategy
2009;7,1278343289693735;19,879521879234098;-12,751687550264723;spy
2010;16,8926378951997;10,959144064481974;5,933493830717728;strategy
2011;-0,5267798723210926;-1,2199945017918434;0,6932146294707509;strategy
2012;11,255242143492627;11,694120519301453;-0,4388783758088266;spy
2013;14,857372958564309;26,448038839187028;-11,59066588062272;spy
2014;10,848178505721219;12,366059120717686;-1,5178806149964679;spy
2015;3,9508090260789386;-0,7593815967543827;4,710190622833322;strategy
2016;11,215892512735648;11,197887786494176;0,018004726241471758;strategy
2017;9,53749529484018;18,478058445821468;-8,940563150981287;spy
2018;10,828309756276289;-7,013428438904956;17,841738195181243;strategy
2019;13,410526381171328;28,651368924082753;-15,240842542911425;spy
2020;22,59983139750328;15,086037646519523;7,513793750983757;strategy
2021;13,007842877152886;28,788736259166804;-15,780893382013918;spy
2022;0,9204552738090843;-19,94515511159379;20,865610385402874;strategy
2023;16,468416382870686;24,812244214345846;-8,34382783147516;spy
2024;38,555909217027605;23,998735778721247;14,557173438306357;strategy
2025;22,061138601457266;16,639293552326606;5,42184504913066;strategy
2026;15,239729388861978;9,144141765739233;6,095587623122745;strategy
