year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;26,07606038953849;-9,79802320584444;35,87408359538293;strategy
2001;1,6203110069236581;-11,26637317670427;12,886684183627928;strategy
2002;-27,53170758528124;-23,63022220273361;-3,90148538254763;spy
2003;193,77062572853765;22,191719723505443;171,5789060050322;strategy
2004;80,87485479526836;8,66672579224328;72,20812900302508;strategy
2005;40,82827387566705;3,499583522588412;37,32869035307864;strategy
2006;17,290731830799434;11,775847299380949;5,514884531418485;strategy
2007;124,01345072421242;3,423648414691982;120,58980230952044;strategy
2008;-37,60044691808708;-37,735456824562995;0,13500990647591493;strategy
2009;8,673975753152918;19,879521879234098;-11,20554612608118;spy
2010;49,04782336006694;10,959144064481974;38,08867929558497;strategy
2011;-23,395022393434385;-1,2199945017918434;-22,175027891642543;spy
2012;45,54861166960238;11,694120519301453;33,85449115030093;strategy
2013;48,15230878014081;26,448038839187028;21,70426994095378;strategy
2014;46,27250173741173;12,366059120717686;33,906442616694044;strategy
2015;1,1493956301007024;-0,7593815967543827;1,908777226855085;strategy
2016;62,064149579605576;11,197887786494176;50,8662617931114;strategy
2017;34,56893977208735;18,478058445821468;16,09088132626588;strategy
2018;20,49194478804044;-7,013428438904956;27,505373226945395;strategy
2019;26,044979271259262;28,651368924082753;-2,6063896528234913;spy
2020;79,37517589894144;15,086037646519523;64,2891382524219;strategy
2021;57,306444250443356;28,788736259166804;28,517707991276552;strategy
2022;28,605223822273306;-19,94515511159379;48,550378933867094;strategy
2023;64,75392878944469;24,812244214345846;39,94168457509884;strategy
2024;175,64598467063175;23,998735778721247;151,6472488919105;strategy
2025;129,3270308110441;16,639293552326606;112,68773725871749;strategy
2026;96,86012133317365;9,144141765739233;87,71597956743442;strategy
