ticker;signal_date;entry_date;exit_date;holding_days;entry_reason;exit_reason;entry_rank;entry_ranking_value;shares;entry_price;exit_price;notional_entry;notional_exit;entry_cost;exit_cost;max_price_since_entry;drawdown_from_peak_pct;gross_return_pct;net_return_pct
APH;1999-12-31;2000-01-03;2000-01-31;28;enter_or_hold;left_top_n;12;56,95696899059229;632,9296876727948;1,050781011581421;1,0605469942092896;665,0704974727321;671,251677807207;1,5961691939345568;1,6110040267372967;1,050781011581421;0,9294022750916398;0,9294022750916398;0,44940227509163977
COO;1999-12-31;2000-01-03;2000-01-31;28;enter_or_hold;left_top_n;14;55,67802763590078;180,35810100955447;3,6875;3,78125;665,0704974727321;681,9790694423779;1,5961691939345568;1,6367497666617068;3,6875;2,5423728813559254;2,5423728813559254;2,0623728813559254
MCHP;1999-12-31;2000-01-03;2000-01-31;28;enter_or_hold;left_top_n;8;62,19628471862498;66,07876310170046;10,064814567565918;9,314814567565918;665,0704974727321;615,5114251464568;1,5961691939345568;1,4772274203514961;10,064814567565918;-7,451702114978764;-7,451702114978764;-7,931702114978764
AMAT;1999-12-31;2000-01-03;2000-01-31;28;enter_or_hold;rebalance_trim;15;54,59235528493077;1,1724451879781057;31,625;34,3125;37,07857906980759;40,22952551249875;0,0889885897675382;0,096550861229997;31,625;8,498023715415016;8,498023715415016;8,018023715415016
BIIB;1999-12-31;2000-01-03;2000-01-31;28;enter_or_hold;rebalance_trim;2;82,17092854057296;5,197646950003344;31,083332061767575;42,0625;161,56018608678738;218,62602483451568;0,38774444660828966;0,5247024596028376;31,083332061767575;35,321721353473464;35,321721353473464;34,84172135347347
COHR;1999-12-31;2000-01-03;2000-01-31;28;enter_or_hold;rebalance_trim;9;61,941102778346526;48,6734923176847;2,328125;2,875;113,31797430210969;139,9362904133435;0,2719631383250632;0,33584709699202436;2,328125;23,48993288590604;23,48993288590604;23,00993288590604
GLW;1999-12-31;2000-01-03;2000-01-31;28;enter_or_hold;rebalance_trim;10;58,6660090609528;3,127654322313397;40,60416793823242;51,41666793823242;126,99580135595168;160,8135637159653;0,304789923254284;0,3859525529183167;40,60416793823242;26,629039699688263;26,629039699688263;26,149039699688263
SWKS;1999-12-31;2000-01-03;2000-01-31;28;enter_or_hold;rebalance_trim;6;73,65676920241636;4,905118632532093;31,40625;41,875;154,05138205296106;205,4018427372814;0,36972331692710647;0,49296442256947537;31,40625;33,33333333333333;33,33333333333333;32,85333333333333
TECH;1999-12-31;2000-01-03;2000-01-31;28;enter_or_hold;rebalance_trim;13;56,883878327234;4,147878153867553;7,265625;7,796875;30,136927211693937;32,340487480936076;0,07232862530806544;0,07761716995424657;7,265625;7,311827956989236;7,311827956989236;6,831827956989237
EA;1999-12-31;2000-01-03;2000-02-28;56;enter_or_hold;left_top_n;14;61,7419574504777;33,31369452540167;24,252489468332733;21,96875;807,9400256285579;731,860226604918;1,9390560615085388;1,7564645438518032;25,265625;-13,048855905998769;-9,41651565838091;-9,89651565838091
TRMB;1999-12-31;2000-01-03;2000-02-28;56;enter_or_hold;left_top_n;13;63,5354934960509;214,9795184667828;3,8973266438467955;3,75;837,8454052019467;806,1731942504355;2,010828972484672;1,934815666201045;4,145833015441895;-9,547731757828759;-3,7801974868952537;-4,260197486895254
ADBE;1999-12-31;2000-01-03;2000-02-28;56;enter_or_hold;rebalance_trim;7;73,77290395519461;11,510515525320427;15,918960912247568;24,453125;183,23544672739465;281,4680749551011;0,43976507214574717;0,6755233798922425;16,390625;49,189704480457586;53,610057432746785;53,13005743274679
COHR;1999-12-31;2000-01-03;2000-02-28;56;enter_or_hold;rebalance_trim;9;61,941102778346526;8,54327573730471;2,328125;4,0625;19,88981382591253;34,70705768280038;0,04773555318219006;0,08329693843872091;2,328125;74,496644295302;74,496644295302;74,016644295302
CTSH;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;4;82,1511976014342;20,659030415959208;1,5677080154418943;2,2486979961395264;32,387327574357144;46,455920298552996;0,07772958617845714;0,11149420871652718;1,5677080154418943;43,43857236104513;43,43857236104513;42,958572361045135
GEN;1999-12-31;2000-01-03;2000-02-28;56;enter_or_hold;rebalance_trim;3;83,24934565134836;2,7534358067782057;6,989868056364155;8,75;19,246152991048245;24,0925633093093;0,04619076717851578;0,05782215194234231;7,109375;23,076923076923084;25,181189822793225;24,701189822793225
NVDA;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;11;64,95727390494561;1466,1048962587054;0,0772140026092529;0,1265629976987838;113,20382728515813;185,55463061136618;0,2716891854843795;0,44533111346727877;0,0772140026092529;63,911976353907065;63,911976353907065;63,43197635390707
SWKS;1999-12-31;2000-01-03;2000-02-28;56;enter_or_hold;rebalance_trim;6;73,65676920241636;3,8006937694615526;31,40625;74,421875;119,36553869715189;282,8547566241465;0,2864772928731645;0,6788514158979515;31,40625;136,96517412935324;136,96517412935324;136,48517412935325
VRSN;1999-12-31;2000-01-03;2000-02-28;56;enter_or_hold;rebalance_trim;1;105,95201566476425;0,447750331238737;185,2095418436411;246,0625;82,92763370906502;110,17456588043171;0,19902632090175604;0,2644189581130361;190,125;29,421433267587105;32,85627595133982;32,37627595133982
CSCO;2000-02-25;2000-02-28;2000-04-03;35;enter_or_hold;left_top_n;15;65,1350695282746;14,174144219619171;65,28125;72,9375;925,305852337014;1033,8266440184732;2,2207340456088334;2,4811839456443354;65,28125;11,728099569171846;11,728099569171846;11,248099569171846
