year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;31,043462125366304;-9,79802320584444;40,84148533121075;strategy
2001;-8,169368738963056;-11,26637317670427;3,097004437741214;strategy
2002;-13,185242658150543;-23,63022220273361;10,444979544583067;strategy
2003;56,53776642207489;22,191719723505443;34,346046698569445;strategy
2004;21,660268815768035;8,66672579224328;12,993543023524754;strategy
2005;16,559928324780703;3,499583522588412;13,06034480219229;strategy
2006;8,956209651457803;11,775847299380949;-2,8196376479231464;spy
2007;25,653764701833847;3,423648414691982;22,230116287141865;strategy
2008;-23,447318680763917;-37,735456824562995;14,288138143799078;strategy
2009;8,247505066929817;19,879521879234098;-11,63201681230428;spy
2010;19,10556062067281;10,959144064481974;8,146416556190838;strategy
2011;-0,09026524293510585;-1,2199945017918434;1,1297292588567376;strategy
2012;12,090203754463147;11,694120519301453;0,39608323516169364;strategy
2013;17,457697927501982;26,448038839187028;-8,990340911685045;spy
2014;12,378952219606653;12,366059120717686;0,012893098888966392;strategy
2015;2,942019361768211;-0,7593815967543827;3,7014009585225938;strategy
2016;13,069445867345353;11,197887786494176;1,8715580808511767;strategy
2017;8,854622818336221;18,478058445821468;-9,623435627485247;spy
2018;9,790769529493225;-7,013428438904956;16,80419796839818;strategy
2019;14,241558850286907;28,651368924082753;-14,409810073795846;spy
2020;28,64943148355117;15,086037646519523;13,563393837031645;strategy
2021;18,283944588464472;28,788736259166804;-10,504791670702332;spy
2022;0,7092476205988074;-19,94515511159379;20,6544027321926;strategy
2023;21,983510459773782;24,812244214345846;-2,828733754572063;spy
2024;45,08512696725309;23,998735778721247;21,08639118853184;strategy
2025;24,650838280587916;16,639293552326606;8,01154472826131;strategy
2026;19,814465297025507;9,144141765739233;10,670323531286273;strategy
