run_id,strategy_id,year,month,period,strategy_return_pct,spy_return_pct,diff_pct,mark
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2005,7,2005-07,7.294096396529981,3.522127606013048,3.771968790516933,win
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2005,8,2005-08,0.7410613830776347,-0.865345476441659,1.6064068595192937,win
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2005,9,2005-09,2.487805248496011,0.4490187454893268,2.0387865030066843,win
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2005,10,2005-10,-1.2242704529785264,-2.0146829130870847,0.7904124601085583,tie
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2005,11,2005-11,5.502843668715052,4.083331301825255,1.4195123668897969,win
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2005,12,2005-12,-0.0246970951403802,-1.720735861682532,1.6960387665421517,win
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2006,1,2006-01,7.553964017027348,0.6314152099661241,6.922548807061224,win
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2006,2,2006-02,0.8361712235498642,-0.1246231504556494,0.9607943740055136,tie
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2006,3,2006-03,4.222215102839666,0.3555745004477195,3.8666406023919464,win
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2006,4,2006-04,0.2737348817832385,1.3412514842122023,-1.0675166024289637,loss
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2006,5,2006-05,-6.651200263590329,-2.2162514536220423,-4.4349488099682866,loss
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2006,6,2006-06,-0.95874731868687,-1.1263862319324305,0.16763891324556046,tie
DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,2006,7,2006-07,0.0,0.0391200478634168,-0.0391200478634168,tie
