ticker;signal_date;entry_date;exit_date;holding_days;entry_reason;exit_reason;entry_rank;entry_ranking_value;shares;entry_price;exit_price;notional_entry;notional_exit;entry_cost;exit_cost;max_price_since_entry;drawdown_from_peak_pct;gross_return_pct;net_return_pct
BIIB;2000-01-28;2000-01-31;2000-02-03;3;enter_or_hold;trailing_stop;2;153,55606905794312;39,52870713062301;42,0625;34,375;1662,6762436818303;1358,799307615166;3,9904229848363926;3,261118338276398;44,3125;-22,42595204513399;-18,276374442793465;-18,756374442793465
TECH;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;left_top_n;6;78,68751320429965;213,24905730588605;7,796875;10,26953125;1662,6762436818303;2189,9678580358377;3,9904229848363926;5,25592285928601;10,039063453674316;2,2957101266386726;31,713426853707418;31,233426853707417
CTSH;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;3;119,76043929611296;70,90044045125258;1,5677080154418943;2,2486979961395264;111,15118879378939;159,4336783681415;0,2667628531050945;0,38264082808353955;2,7083330154418945;-16,971141166234084;43,43857236104513;42,958572361045135
SWKS;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;5;87,90976201538383;9,802055558002277;41,875;74,421875;410,46107649134535;729,4873534807007;0,9851065835792288;1,7507696483536814;74,734375;-0,41814760610495716;77,72388059701491;77,24388059701491
VRSN;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;1;158,38478823240618;1,2587928315988577;161,375;246,0625;203,13769319926567;309,74171112529393;0,48753046367823755;0,7433801067007054;251,25;-2,0646766169154174;52,478698683191325;51,99869868319133
REGN;2000-02-25;2000-02-28;2000-03-08;9;enter_or_hold;trailing_stop;1;380,0553406911298;49,17462059176262;45,125;41,75;2219,004754203288;2053,040409706089;5,325611410087891;4,927296983294614;56,5;-26,106194690265482;-7,479224376731297;-7,959224376731298
BIIB;2000-02-25;2000-02-28;2000-03-10;11;enter_or_hold;trailing_stop;5;134,9648636374304;49,865275375354784;44,5;43,10416793823242;2219,004754203288;2149,4012040654984;5,325611410087891;5,158562889757196;57,10416793823242;-24,51659923517896;-3,1367012623990553;-3,6167012623990553
CTSH;2000-01-28;2000-01-31;2000-03-15;44;enter_or_hold;trailing_stop;3;119,76043929611296;989,6773121050275;1,5677080154418943;2,101562976837158;1551,525054888041;2079,8691981356387;3,723660131731298;4,991686075525532;2,734375;-23,14283970424107;34,05321374495778;33,57321374495778
VRSN;2000-01-28;2000-01-31;2000-03-15;44;enter_or_hold;trailing_stop;1;158,38478823240618;9,044390707870269;161,375;194,75;1459,5385504825647;1761,395090357735;3,502892521158155;4,227348216858563;253,0;-23,023715415019762;20,68164213787762;20,20164213787762
SWKS;2000-01-28;2000-01-31;2000-03-17;46;enter_or_hold;trailing_stop;5;87,90976201538383;29,90364578365337;41,875;58,078125;1252,2151671904849;1736,7476777787433;3,005316401257164;4,168194426668983;74,734375;-22,287267405394108;38,69402985074626;38,214029850746265
GLW;2000-01-28;2000-01-31;2000-04-03;63;enter_or_hold;rebalance_trim;6;119,81206951778636;3,972761320746126;52,51225668838487;60,3125;208,61866223670748;239,60716715750073;0,5006847893680979;0,5750572011780017;73,3125;-17,73231031543052;14,85413844981538;14,37413844981538
GLW;2000-01-28;2000-01-31;2000-04-04;64;enter_or_hold;trailing_stop;6;119,81206951778636;33,1493062254395;52,51225668838487;56,0;1740,7448775521536;1856,3611486246123;4,1777877061251685;4,455266756699069;73,3125;-23,614663256606995;6,6417700010721115;6,161770001072112
REGN;2000-03-31;2000-04-03;2000-04-05;2;enter_or_hold;trailing_stop;2;137,3329473633425;69,97950603749543;28,5;21,5625;1994,4159220686197;1508,933098933495;4,7865982129646865;3,621439437440388;28,5;-24,342105263157897;-24,342105263157897;-24,822105263157898
NVDA;2000-03-31;2000-04-03;2000-04-12;9;enter_or_hold;trailing_stop;1;143,35379187994045;12292,99765493503;0,1622399985790252;0,1641930043697357;1994,4159220686197;2018,424217673898;4,7865982129646865;4,844218122417355;0,2136719971895218;-23,15651721825741;1,2037757691172546;0,7237757691172546
CTSH;2000-03-31;2000-04-03;2000-04-13;10;enter_or_hold;trailing_stop;3;126,68077185367702;886,4070764749421;2,25;1,7825520038604736;1994,4159220686197;1580,0667104065121;4,7865982129646865;3,7921601049756286;2,3463540077209477;-24,028855066423006;-20,775466495090058;-21,255466495090058
AMD;2000-03-31;2000-04-03;2000-05-01;28;enter_or_hold;rebalance_trim;4;125,02979737783076;17,667731825009977;30,4375;44,1875;537,7615874237412;780,6929000176283;1,2906278098169786;1,8736629600423078;43,75;1,0000000000000009;45,17453798767968;44,69453798767968
