year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;60,243666863685874;19,380238760477518;40,863428103208356;strategy
2000;41,74159132458182;-9,79802320584444;51,53961453042626;strategy
2001;-13,914831021541584;-11,26637317670427;-2,6484578448373135;spy
2002;-24,76688222347918;-23,63022220273361;-1,1366600207455697;spy
2003;158,58411190347925;22,191719723505443;136,3923921799738;strategy
2004;50,247603512480474;8,66672579224328;41,5808777202372;strategy
2005;39,182360114924194;3,499583522588412;35,682776592335784;strategy
2006;1,4157131290011948;11,775847299380949;-10,360134170379755;spy
2007;68,62729979396187;3,423648414691982;65,20365137926989;strategy
2008;-41,911588431835845;-37,735456824562995;-4,1761316072728505;spy
2009;18,053232540982233;19,879521879234098;-1,8262893382518648;spy
2010;34,17812864670573;10,959144064481974;23,218984582223754;strategy
2011;-6,715288182333667;-1,2199945017918434;-5,495293680541824;spy
2012;21,829968607914996;11,694120519301453;10,135848088613542;strategy
2013;40,42122503187968;26,448038839187028;13,973186192692651;strategy
2014;31,34156153427132;12,366059120717686;18,975502413553635;strategy
2015;15,201094304130924;-0,7593815967543827;15,960475900885307;strategy
2016;35,560273536583665;11,197887786494176;24,362385750089487;strategy
2017;24,20186040271748;18,478058445821468;5,723801956896011;strategy
2018;18,89767208229567;-7,013428438904956;25,911100521200627;strategy
2019;19,141813140985864;28,651368924082753;-9,50955578309689;spy
2020;60,56109912428593;15,086037646519523;45,47506147776641;strategy
2021;27,941939054048802;28,788736259166804;-0,8467972051180013;spy
2022;6,616358831556179;-19,94515511159379;26,561513943149972;strategy
2023;47,627845676210235;24,812244214345846;22,81560146186439;strategy
2024;59,72399013419785;23,998735778721247;35,7252543554766;strategy
2025;37,71069268870097;16,639293552326606;21,071399136374367;strategy
2026;34,6137224067929;9,144141765739233;25,469580641053668;strategy
