year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;-0,3802560548826328;-9,79802320584444;9,417767150961808;strategy
2001;-10,068676328400027;-11,26637317670427;1,1976968483042434;strategy
2002;-18,41599991375855;-23,63022220273361;5,2142222889750585;strategy
2003;36,1351028591522;22,191719723505443;13,943383135646755;strategy
2004;18,64847093162836;8,66672579224328;9,98174513938508;strategy
2005;10,772666651276985;3,499583522588412;7,273083128688573;strategy
2006;7,7708307489829265;11,775847299380949;-4,005016550398023;spy
2007;6,793351983930007;3,423648414691982;3,369703569238025;strategy
2008;-24,4032127372629;-37,735456824562995;13,332244087300094;strategy
2009;17,806316000924106;19,879521879234098;-2,0732058783099916;spy
2010;6,306267396185405;10,959144064481974;-4,652876668296568;spy
2011;-2,3735095093784797;-1,2199945017918434;-1,1535150075866363;spy
2012;6,20776387637465;11,694120519301453;-5,486356642926803;spy
2013;8,879442742289644;26,448038839187028;-17,568596096897384;spy
2014;10,715703553806488;12,366059120717686;-1,6503555669111982;spy
2015;-3,625538489558977;-0,7593815967543827;-2,8661568928045944;spy
2016;2,6143396986454626;11,197887786494176;-8,583548087848714;spy
2017;5,794814851840213;18,478058445821468;-12,683243593981254;spy
2018;-13,105537275775658;-7,013428438904956;-6,092108836870702;spy
2019;4,598926212913468;28,651368924082753;-24,052442711169284;spy
2020;15,871053958330329;15,086037646519523;0,7850163118108053;strategy
2021;27,92340960853221;28,788736259166804;-0,8653266506345929;spy
2022;-0,08412096742735908;-19,94515511159379;19,86103414416643;strategy
2023;3,4640085462467995;24,812244214345846;-21,348235668099047;spy
2024;32,73453262575106;23,998735778721247;8,73579684702981;strategy
2025;-5,527670684067399;16,639293552326606;-22,166964236394005;spy
2026;0,08848035394215525;9,144141765739233;-9,055661411797079;spy
