run_id,strategy_id,family,parent_run_id,parent_strategy_id,support_status,support_issue,engine_translation_note,status,decision_reason,candidate_cagr,candidate_max_drawdown_pct,candidate_years_won_vs_spy,candidate_months_won_vs_spy,candidate_trades,candidate_calmar_ratio,parent_cagr,parent_max_drawdown_pct,parent_years_won_vs_spy,parent_months_won_vs_spy,parent_trades,parent_calmar_ratio,cagr_delta_vs_parent,dd_delta_vs_parent,years_won_delta_vs_parent,months_won_delta_vs_parent,trades_delta_vs_parent,accepted_rule,rejection_reason,candidate_summary_path,candidate_audit_status,candidate_rejection_reason,effect_signature,effective_config_audit_path
HYP_DD20_CTRL_GUARD_DYNAMIC_14_30_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_14_30_V1,guardrail_dynamic,DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,supported,,Applied guardrail_dynamic controls to equity_drawdown_guard.,rejected,Breaks DD20: max_drawdown_pct is worse than -20%.,9.408165098320232,-21.809534862352653,16,172,2384,0.4313785304316824,10.427723275388235,-19.32518255937933,17,173,2387,0.5395924847461386,-1.019558177068003,-2.484352302973324,-1,-1,-3,Breaks DD20: max_drawdown_pct is worse than -20%.,,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\HYP_DD20_CTRL_GUARD_DYNAMIC_14_30_V1\summary.md,candidate,,3dee5d4fca7fb66864166302a1624320fbd470b5f9476f5009c116bd4badd4b1,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\reports\dd20_controlled_batch\20260529_213852\effective_config_audits\HYP_DD20_CTRL_GUARD_DYNAMIC_14_30_V1\effective_config_audit.json
HYP_DD20_CTRL_TOPN_DYNAMIC_12_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_12_8_V1,topn_dynamic,DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,supported,,"Translated top_n_dynamic -> entry_rule.top_n=12, market_filter.soft_weak_regime_top_n=8.",rejected,Breaks DD20: max_drawdown_pct is worse than -20%.,-0.4079454702910379,-26.475707306525486,8,130,234,-0.0154082935563535,10.866046722918089,-19.787732896758424,15,176,2351,0.5491304526704086,-11.273992193209127,-6.687974409767062,-7,-46,-2117,Breaks DD20: max_drawdown_pct is worse than -20%.,,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\HYP_DD20_CTRL_TOPN_DYNAMIC_12_8_V1\summary.md,review,,a1fd40458325c8ed7b334deaa5744b1c2ffc4c436041b3639c08075c803a354f,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\reports\dd20_controlled_batch\20260529_213852\effective_config_audits\HYP_DD20_CTRL_TOPN_DYNAMIC_12_8_V1\effective_config_audit.json
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,topn_dynamic,DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,supported,,"Translated top_n_dynamic -> entry_rule.top_n=16, market_filter.soft_weak_regime_top_n=8.",rejected,Breaks DD20: max_drawdown_pct is worse than -20%.,-0.09108932282113624,-23.778274861663327,8,128,245,-0.003830779287020337,10.866046722918089,-19.787732896758424,15,176,2351,0.5491304526704086,-10.957136045739226,-3.990541964904903,-7,-48,-2106,Breaks DD20: max_drawdown_pct is worse than -20%.,,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1\summary.md,review,,8647f2bf48636958e7abf4ab0f494c2479c811d5b32cb7a0a50e246e0e94a827,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\reports\dd20_controlled_batch\20260529_213852\effective_config_audits\HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1\effective_config_audit.json
HYP_DD20_CTRL_TOPN_DYNAMIC_18_6_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_18_6_V1,topn_dynamic,DD20ADAPT_105_HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,HYP_DD20_CAGR_SL12_TOPN8_GUARD18_10_V1,supported,,"Translated top_n_dynamic -> entry_rule.top_n=18, market_filter.soft_weak_regime_top_n=6.",rejected,Breaks DD20: max_drawdown_pct is worse than -20%.,3.512336021721496,-26.353233678076638,13,145,955,0.1332791286499092,10.866046722918089,-19.787732896758424,15,176,2351,0.5491304526704086,-7.353710701196593,-6.565500781318214,-2,-31,-1396,Breaks DD20: max_drawdown_pct is worse than -20%.,,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\HYP_DD20_CTRL_TOPN_DYNAMIC_18_6_V1\summary.md,review,,faac68bc47b06aeaea30b771d0270542b5138a046bcb27aca181a17b1f0d3078,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\reports\dd20_controlled_batch\20260529_213852\effective_config_audits\HYP_DD20_CTRL_TOPN_DYNAMIC_18_6_V1\effective_config_audit.json
