year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;2,0256036896797225;-9,79802320584444;11,823626895524164;strategy
2001;-27,32304456134984;-11,26637317670427;-16,05667138464557;spy
2002;-1,0835330657288256;-23,63022220273361;22,546689137004783;strategy
2003;39,23819220111086;22,191719723505443;17,04647247760542;strategy
2004;12,438293369190179;8,66672579224328;3,7715675769468984;strategy
2005;9,905185214453716;3,499583522588412;6,4056016918653045;strategy
2006;23,663165515769702;11,775847299380949;11,887318216388753;strategy
2007;9,502520211018716;3,423648414691982;6,078871796326734;strategy
2008;-41,1316553195007;-37,735456824562995;-3,396198494937707;spy
2009;63,23116003649088;19,879521879234098;43,35163815725678;strategy
2010;0,3434356573441377;10,959144064481974;-10,615708407137836;spy
2011;-14,701104076050608;-1,2199945017918434;-13,481109574258765;spy
2012;5,843918909511214;11,694120519301453;-5,850201609790239;spy
2013;25,05830675783067;26,448038839187028;-1,3897320813563567;spy
2014;14,990872936788957;12,366059120717686;2,6248138160712706;strategy
2015;-0,9588837002207584;-0,7593815967543827;-0,19950210346637576;spy
2016;4,306506556357292;11,197887786494176;-6,891381230136884;spy
2017;11,668357694349506;18,478058445821468;-6,809700751471961;spy
2018;-13,702048824915858;-7,013428438904956;-6,688620386010902;spy
2019;10,687399366660276;28,651368924082753;-17,963969557422477;spy
2020;9,492083330109669;15,086037646519523;-5,593954316409855;spy
2021;6,908747260228965;28,788736259166804;-21,87998899893784;spy
2022;-4,219635337044336;-19,94515511159379;15,725519774549456;strategy
2023;25,795062907142242;24,812244214345846;0,9828186927963962;strategy
2024;44,94652476219909;23,998735778721247;20,947788983477842;strategy
2025;-7,115400096866065;16,639293552326606;-23,75469364919267;spy
2026;-5,218856402498229;9,144141765739233;-14,362998168237462;spy
