ticker,entry_date,exit_date,entry_price,exit_price,gross_return_pct,net_return_pct,exit_reason
WST,2020-11-30,2020-12-28,275.1600036621094,277.5299987792969,0.8613152658980994,0.3813152658980994,left_top_n
ALB,2020-11-30,2021-02-01,135.97000122070312,166.3699951171875,22.35786837064144,21.87786837064144,market_filter_failed
AMD,2020-11-30,2021-02-01,92.66000366210938,87.66000366210938,-5.396071446568063,-5.876071446568062,market_filter_failed
COHR,2020-11-30,2021-02-01,67.6500015258789,87.27999877929688,29.01699454642095,28.53699454642095,market_filter_failed
CVNA,2020-11-30,2021-02-01,250.2100067138672,264.239990234375,5.607283139779495,5.127283139779495,market_filter_failed
DDOG,2020-11-30,2021-02-01,98.91999816894533,101.79000091552734,2.9013372419198324,2.4213372419198325,market_filter_failed
GNRC,2020-11-30,2021-02-01,215.6000061035156,258.7300109863281,20.0046399173591,19.5246399173591,market_filter_failed
MPWR,2020-11-30,2021-02-01,319.9599914550781,367.9299926757813,14.992499844293228,14.512499844293227,market_filter_failed
MRNA,2020-11-30,2021-02-01,152.74000549316406,157.47999572753906,3.1033063139356276,2.6233063139356276,market_filter_failed
NVDA,2020-11-30,2021-02-01,13.40149974822998,13.237000465393066,-1.2274692081282956,-1.7074692081282956,market_filter_failed
PYPL,2020-11-30,2021-02-01,214.1199951171875,241.8500061035156,12.950687286888595,12.470687286888595,market_filter_failed
TSLA,2020-11-30,2021-02-01,189.1999969482422,279.9366760253906,47.95807639572558,47.47807639572558,market_filter_failed
TTD,2020-11-30,2021-02-01,90.10700225830078,79.32099914550781,-11.97021634553307,-12.45021634553307,market_filter_failed
XYZ,2020-11-30,2021-02-01,210.9600067138672,221.94000244140625,5.2047759661060455,4.724775966106046,market_filter_failed
CDNS,2020-12-28,2021-02-01,134.75999450683594,134.39999389648438,-0.2671420488469245,-0.7471420488469245,market_filter_failed
NOW,2020-12-28,2021-02-01,108.7480010986328,111.71199798583984,2.7255644768300114,2.2455644768300114,market_filter_failed
ALGN,2021-03-01,2021-03-29,565.1099853515625,516.0,-8.690341106078758,-9.170341106078759,left_top_n
COHR,2021-03-01,2021-03-29,86.80999755859375,66.79000091552734,-23.06185601439926,-23.54185601439926,left_top_n
EQT,2021-03-01,2021-03-29,18.440000534057617,19.270000457763672,4.501084054596927,4.021084054596926,left_top_n
MPWR,2021-03-01,2021-03-29,389.0499877929688,340.5400085449219,-12.468829397280768,-12.948829397280768,left_top_n
PYPL,2021-03-01,2021-03-29,273.6300048828125,235.6699981689453,-13.872750077289343,-14.352750077289343,left_top_n
ZBRA,2021-03-01,2021-03-29,511.4800109863281,467.0700073242188,-8.682646967272467,-9.162646967272467,left_top_n
PSKY,2021-03-01,2021-05-03,67.12999725341797,39.65999984741211,-40.920599627474594,-41.40059962747459,left_top_n
TTD,2021-03-01,2021-05-03,83.23400115966797,70.15599822998047,-15.712332397189389,-16.19233239718939,left_top_n
URI,2021-03-01,2021-05-03,302.489990234375,321.79998779296875,6.383681504182004,5.903681504182003,left_top_n
DVN,2021-03-29,2021-05-03,21.850000381469727,23.6200008392334,8.10068845245766,7.62068845245766,left_top_n
FANG,2021-03-29,2021-05-03,74.23999786376953,83.91999816894531,13.038793889701594,12.558793889701594,left_top_n
HAL,2021-03-29,2021-05-03,21.239999771118164,20.65999984741211,-2.730696468719973,-3.210696468719973,left_top_n
BLDR,2021-03-29,2021-06-01,44.7599983215332,44.470001220703125,-0.6478934577854201,-1.12789345778542,left_top_n
WSM,2021-03-29,2021-06-01,89.7699966430664,85.4749984741211,-4.784447287017968,-5.264447287017967,left_top_n
ALB,2021-05-03,2021-06-01,165.99000549316406,171.42999267578125,3.277298031562048,2.797298031562048,left_top_n
ALGN,2021-05-03,2021-06-01,599.77001953125,593.47998046875,-1.0487418273117388,-1.5287418273117388,left_top_n
GM,2021-05-03,2021-06-01,57.150001525878906,59.650001525878906,4.374453076554929,3.8944530765549294,left_top_n
XYZ,2021-03-01,2021-06-28,241.0,246.6000061035156,2.3236539848612514,1.8436539848612514,left_top_n
ON,2021-06-01,2021-06-28,39.90999984741211,38.65999984741211,-3.1320471179632325,-3.6120471179632325,left_top_n
CVNA,2021-03-01,2021-08-02,311.9200134277344,333.95001220703125,7.06270769137447,6.58270769137447,left_top_n
PWR,2021-05-03,2021-08-02,97.18000030517578,89.0999984741211,-8.314469855609119,-8.794469855609119,left_top_n
F,2021-06-01,2021-08-02,14.8100004196167,13.90999984741211,-6.076978708336078,-6.556978708336079,left_top_n
TSLA,2021-03-01,2021-08-30,239.47666931152344,243.6366729736328,1.7371227326941963,1.2571227326941963,left_top_n
MOS,2021-05-03,2021-08-30,35.029998779296875,32.29999923706055,-7.793318976219288,-8.273318976219288,left_top_n
MGM,2021-06-01,2021-08-30,43.38999938964844,42.65999984741211,-1.682414271733046,-2.162414271733046,left_top_n
GM,2021-06-28,2021-08-30,58.63999938964844,49.16999816894531,-16.1493883343642,-16.6293883343642,left_top_n
FCX,2021-03-01,2021-09-27,34.900001525878906,33.90999984741211,-2.8366809031016627,-3.3166809031016626,left_top_n
NUE,2021-06-01,2021-09-27,110.73999786376952,103.91999816894533,-6.158569465762531,-6.638569465762531,left_top_n
STLD,2021-08-02,2021-09-27,62.90999984741211,61.790000915527344,-1.7803194000974631,-2.260319400097463,left_top_n
AXON,2021-08-30,2021-09-27,192.83999633789065,179.02000427246094,-7.166558975252513,-7.646558975252512,left_top_n
ZBRA,2021-08-30,2021-09-27,584.780029296875,548.5800170898438,-6.190363964815493,-6.670363964815493,left_top_n
IVZ,2021-05-03,2021-11-01,27.420000076293945,26.530000686645508,-3.245803746068876,-3.725803746068876,left_top_n
COF,2021-06-28,2021-11-01,156.0,153.00999450683594,-1.9166701879256842,-2.396670187925684,left_top_n
ALGN,2021-08-02,2021-11-01,700.0,661.4600219726562,-5.505711146763392,-5.985711146763393,left_top_n
OKE,2021-09-27,2021-11-01,58.900001525878906,64.13999938964844,8.89643077762441,8.41643077762441,left_top_n
ON,2021-09-27,2021-11-01,49.47999954223633,54.9900016784668,11.135816869858917,10.655816869858917,left_top_n
OXY,2021-09-27,2021-11-29,30.190000534057617,30.059999465942383,-0.43060969133994487,-0.9106096913399448,left_top_n
COP,2021-11-01,2021-11-29,74.58999633789062,72.1500015258789,-3.271209185959212,-3.751209185959212,left_top_n
EOG,2021-11-01,2021-11-29,93.45999908447266,88.38999938964844,-5.424780381435445,-5.904780381435446,left_top_n
PLTR,2021-11-01,2021-11-29,26.559999465942383,21.06999969482422,-20.670180276765194,-21.150180276765195,left_top_n
TSLA,2021-11-01,2021-11-29,402.86334228515625,378.9966735839844,-5.924259220457562,-6.404259220457561,left_top_n
GNRC,2021-03-01,2022-01-03,346.25,347.9100036621094,0.4794234403203923,-0.00057655967960768,left_top_n
TPL,2021-03-29,2022-01-03,164.03778076171875,141.57110595703125,-13.696036791257615,-14.176036791257616,left_top_n
ALB,2021-08-02,2022-01-03,206.8999938964844,236.6699981689453,14.388596012890819,13.908596012890818,left_top_n
MRNA,2021-03-01,2022-01-31,157.39999389648438,169.3300018310547,7.579420836837003,7.0994208368370035,market_filter_failed
DVN,2021-06-01,2022-01-31,30.200000762939453,50.56999969482422,67.45032588503186,66.97032588503185,market_filter_failed
FTNT,2021-08-30,2022-01-31,63.87799835205078,59.448001861572266,-6.935089709704867,-7.415089709704867,market_filter_failed
IT,2021-08-30,2022-01-31,307.2099914550781,293.8900146484375,-4.335788931717843,-4.815788931717844,market_filter_failed
FANG,2021-09-27,2022-01-31,95.4800033569336,126.16000366210938,32.1323829351833,31.6523829351833,market_filter_failed
NUE,2021-11-01,2022-01-31,109.22000122070312,101.4000015258789,-7.159860471913182,-7.639860471913183,market_filter_failed
BLDR,2021-11-29,2022-01-31,71.8499984741211,67.98999786376953,-5.372304373453618,-5.852304373453618,market_filter_failed
F,2021-11-29,2022-01-31,19.670000076293945,20.299999237060547,3.202842696100805,2.722842696100805,market_filter_failed
FIX,2021-11-29,2022-01-31,97.86000061035156,89.77999877929688,-8.256695054833251,-8.736695054833252,market_filter_failed
KKR,2021-11-29,2022-01-31,76.30999755859375,71.16000366210938,-6.748780056676074,-7.228780056676074,market_filter_failed
NVDA,2021-11-29,2022-01-31,33.375999450683594,24.48600006103516,-26.635904649939558,-27.11590464993956,market_filter_failed
EPAM,2022-01-03,2022-01-31,642.2000122070312,476.1400146484375,-25.85798729400516,-26.33798729400516,market_filter_failed
EXR,2022-01-03,2022-01-31,219.22999572753903,198.19000244140625,-9.597223781494513,-10.077223781494514,market_filter_failed
ON,2022-01-03,2022-01-31,70.16999816894531,59.0,-15.91848148841587,-16.398481488415868,market_filter_failed
BKR,2022-03-28,2022-05-02,37.0,30.90999984741211,-16.45945987185916,-16.93945987185916,market_filter_failed
COP,2022-03-28,2022-05-02,103.5,95.91999816894533,-7.323673266719489,-7.803673266719489,market_filter_failed
DDOG,2022-03-28,2022-05-02,149.35000610351562,120.1999969482422,-19.517916279875703,-19.997916279875703,market_filter_failed
DVN,2022-03-28,2022-05-02,60.45000076293945,58.34999847412109,-3.473949151884592,-3.953949151884592,market_filter_failed
EOG,2022-03-28,2022-05-02,120.86000061035156,116.30999755859376,-3.764688920056236,-4.244688920056236,market_filter_failed
EQT,2022-03-28,2022-05-02,34.900001525878906,39.45000076293945,13.037246527587264,12.557246527587264,market_filter_failed
EXE,2022-03-28,2022-05-02,87.94999694824219,82.76000213623047,-5.901074465148626,-6.381074465148625,market_filter_failed
FANG,2022-03-28,2022-05-02,140.6999969482422,127.5,-9.381661147510844,-9.861661147510844,market_filter_failed
FTNT,2022-03-28,2022-05-02,67.70600128173828,58.40399932861328,-13.738814546760047,-14.218814546760047,market_filter_failed
HAL,2022-03-28,2022-05-02,37.31999969482422,35.959999084472656,-3.644160293335097,-4.1241602933350965,market_filter_failed
MOS,2022-03-28,2022-05-02,67.97000122070312,62.400001525878906,-8.1947912237607,-8.6747912237607,market_filter_failed
NUE,2022-03-28,2022-05-02,153.85000610351562,149.99000549316406,-2.5089375737524677,-2.9889375737524677,market_filter_failed
NVDA,2022-03-28,2022-05-02,28.2189998626709,19.53300094604492,-30.78067599453137,-31.260675994531372,market_filter_failed
OXY,2022-03-28,2022-05-02,56.63999938964844,58.29999923706055,2.930790722634602,2.450790722634602,market_filter_failed
STLD,2022-03-28,2022-05-02,87.16999816894531,83.62999725341797,-4.06103130651262,-4.54103130651262,market_filter_failed
BLDR,2022-08-01,2022-08-29,73.33999633789062,60.43999862670898,-17.58930782018181,-18.06930782018181,left_top_n
DLTR,2022-08-01,2022-08-29,166.69000244140625,137.39999389648438,-17.571544853277988,-18.05154485327799,left_top_n
COP,2022-08-01,2022-10-03,95.0999984741211,109.97000122070312,15.636175589033785,15.156175589033785,market_filter_failed
CTRA,2022-08-01,2022-10-03,29.56999969482422,27.36000061035156,-7.473787985393477,-7.953787985393477,market_filter_failed
CVX,2022-08-01,2022-10-03,160.50999450683594,151.72999572753906,-5.470063597144382,-5.950063597144382,market_filter_failed
DVN,2022-08-01,2022-10-03,61.56999969482422,65.33000183105469,6.106873728873108,5.626873728873107,market_filter_failed
EQT,2022-08-01,2022-10-03,42.310001373291016,41.75,-1.323567372050538,-1.803567372050538,market_filter_failed
EXE,2022-08-01,2022-10-03,90.41999816894533,98.93000030517578,9.411637147271268,8.931637147271267,market_filter_failed
FANG,2022-08-01,2022-10-03,125.91999816894533,129.52000427246094,2.8589629573259057,2.3789629573259057,market_filter_failed
MCK,2022-08-01,2022-10-03,342.4200134277344,346.739990234375,1.2616017280637992,0.7816017280637992,market_filter_failed
MOS,2022-08-01,2022-10-03,51.38999938964844,49.43999862670898,-3.794514080753719,-4.274514080753719,market_filter_failed
ON,2022-08-01,2022-10-03,63.65999984741211,64.79000091552734,1.7750566616772767,1.2950566616772767,market_filter_failed
OXY,2022-08-01,2022-10-03,65.2300033569336,64.05999755859375,-1.7936620238046874,-2.2736620238046874,market_filter_failed
VLO,2022-08-01,2022-10-03,110.6500015258789,112.30999755859376,1.500222331516743,1.020222331516743,market_filter_failed
XOM,2022-08-01,2022-10-03,94.4800033569336,91.91999816894533,-2.7095735573980595,-3.1895735573980595,market_filter_failed
EOG,2022-08-29,2022-10-03,126.56999969482422,119.93000030517578,-5.246108402985139,-5.726108402985139,market_filter_failed
SMCI,2022-08-29,2022-10-03,6.926000118255615,5.706999778747559,-17.600351121782467,-18.080351121782467,market_filter_failed
CVX,2022-10-31,2022-11-28,180.8999938964844,178.36000061035156,-1.404086993826148,-1.884086993826148,left_top_n
DVN,2022-10-31,2022-11-28,77.3499984741211,66.52999877929688,-13.988364458008684,-14.468364458008685,left_top_n
EXE,2022-10-31,2022-11-28,102.2699966430664,98.23999786376952,-3.94054846150238,-4.42054846150238,left_top_n
NOC,2022-10-31,2022-11-28,549.010009765625,524.8800048828125,-4.39518486978292,-4.87518486978292,left_top_n
CAH,2022-10-31,2023-01-03,75.9000015258789,76.7300033569336,1.0935465274947154,0.6135465274947154,market_filter_failed
COP,2022-10-31,2023-01-03,126.08999633789062,113.12000274658205,-10.286298650173753,-10.766298650173754,market_filter_failed
EQT,2022-10-31,2023-01-03,41.84000015258789,31.81999969482422,-23.948375767737453,-24.428375767737453,market_filter_failed
MCK,2022-10-31,2023-01-03,389.3699951171875,374.3299865722656,-3.862652164657765,-4.342652164657765,market_filter_failed
OXY,2022-10-31,2023-01-03,72.5999984741211,61.04999923706055,-15.909090192581266,-16.389090192581264,market_filter_failed
SLB,2022-10-31,2023-01-03,52.02999877929688,51.5,-1.0186407682711174,-1.4986407682711174,market_filter_failed
SMCI,2022-10-31,2023-01-03,6.959000110626221,8.38599967956543,20.50581328142553,20.02581328142553,market_filter_failed
TPL,2022-10-31,2023-01-03,255.9855499267578,233.6233367919922,-8.73573259942363,-9.21573259942363,market_filter_failed
VLO,2022-10-31,2023-01-03,125.5500030517578,120.04000091552734,-4.388691359855212,-4.868691359855212,market_filter_failed
VRTX,2022-10-31,2023-01-03,312.0,286.0199890136719,-8.326926598182094,-8.806926598182095,market_filter_failed
XOM,2022-10-31,2023-01-03,110.80999755859376,106.51000213623048,-3.880512153327631,-4.360512153327631,market_filter_failed
EOG,2022-11-28,2023-01-03,136.64999389648438,124.4499969482422,-8.927916204287545,-9.407916204287545,market_filter_failed
FICO,2022-11-28,2023-01-03,587.6799926757812,591.1900024414062,0.5972654862118842,0.11726548621188426,market_filter_failed
HAL,2022-11-28,2023-01-03,35.880001068115234,37.65999984741211,4.960977498071117,4.480977498071118,market_filter_failed
STLD,2022-11-28,2023-01-03,102.87999725341795,95.16999816894533,-7.494167272848051,-7.974167272848051,market_filter_failed
CAH,2023-01-30,2023-02-27,77.23999786376953,77.41000366210938,0.2201007289509338,-0.2598992710490662,market_filter_failed
CEG,2023-01-30,2023-02-27,82.4000015258789,78.37000274658203,-4.890775127026181,-5.370775127026182,market_filter_failed
EQT,2023-01-30,2023-02-27,32.150001525878906,33.529998779296875,4.29237072448394,3.8123707244839404,market_filter_failed
FSLR,2023-01-30,2023-02-27,170.77999877929688,166.11000061035156,-2.7345111853411264,-3.2145111853411263,market_filter_failed
MCK,2023-01-30,2023-02-27,378.6900024414063,355.3500061035156,-6.163351603532763,-6.643351603532762,market_filter_failed
NUE,2023-01-30,2023-02-27,166.3699951171875,164.27999877929688,-1.2562339359440844,-1.7362339359440844,market_filter_failed
OXY,2023-01-30,2023-02-27,64.12999725341797,58.959999084472656,-8.061747061231571,-8.541747061231572,market_filter_failed
PWR,2023-01-30,2023-02-27,149.10000610351562,162.89999389648438,9.25552463316992,8.775524633169919,market_filter_failed
SLB,2023-01-30,2023-02-27,56.34000015258789,54.400001525878906,-3.4433770348860637,-3.9233770348860637,market_filter_failed
SMCI,2023-01-30,2023-02-27,7.2129998207092285,10.11299991607666,40.205187404015284,39.72518740401529,market_filter_failed
STLD,2023-01-30,2023-02-27,119.08999633789062,121.33999633789062,1.8893274575440655,1.4093274575440655,market_filter_failed
TKO,2023-01-30,2023-02-27,84.94999694824219,86.01000213623047,1.2477989712396553,0.7677989712396553,market_filter_failed
TPL,2023-01-30,2023-02-27,220.8655548095703,197.727783203125,-10.475952950832301,-10.955952950832302,market_filter_failed
VLO,2023-01-30,2023-02-27,140.19000244140625,135.0500030517578,-3.6664521721488263,-4.146452172148827,market_filter_failed
XOM,2023-01-30,2023-02-27,113.55999755859376,110.5500030517578,-2.6505764103093576,-3.1305764103093576,market_filter_failed
GILD,2023-04-03,2023-05-01,83.23999786376953,81.41999816894531,-2.1864485121717903,-2.6664485121717902,left_top_n
JBL,2023-04-03,2023-05-01,87.45999908447266,79.30999755859375,-9.318547463060545,-9.798547463060546,left_top_n
ON,2023-04-03,2023-05-01,81.13999938964844,78.33000183105469,-3.4631471280886394,-3.9431471280886394,left_top_n
ULTA,2023-04-03,2023-05-01,551.1900024414062,532.8800048828125,-3.3219030601956856,-3.8019030601956856,left_top_n
VLO,2023-04-03,2023-05-01,138.52999877929688,115.41000366210938,-16.6895223568303,-17.1695223568303,left_top_n
TKO,2023-04-03,2023-05-30,89.30000305175781,101.12999725341795,13.247473457311676,12.767473457311675,left_top_n
ORLY,2023-05-01,2023-05-30,61.973331451416016,61.87200164794922,-0.1635054967897509,-0.6435054967897509,left_top_n
PHM,2023-05-01,2023-05-30,65.77999877929688,66.69000244140625,1.383404802366428,0.9034048023664281,left_top_n
EME,2023-04-03,2023-07-03,164.52000427246094,184.2700042724609,12.004619187398081,11.52461918739808,left_top_n
LVS,2023-04-03,2023-07-03,58.720001220703125,58.59000015258789,-0.22139146017149391,-0.7013914601714939,left_top_n
DXCM,2023-05-30,2023-07-03,113.55999755859376,127.0199966430664,11.852764506733692,11.372764506733692,left_top_n
PLTR,2023-05-30,2023-07-03,14.710000038146973,15.520000457763672,5.5064610300214145,5.026461030021414,left_top_n
AXON,2023-04-03,2023-07-31,227.38999938964844,185.92999267578125,-18.232994777761803,-18.712994777761804,left_top_n
DECK,2023-04-03,2023-07-31,75.58999633789062,90.61499786376952,19.87697083449571,19.39697083449571,left_top_n
FIX,2023-04-03,2023-07-31,146.61000061035156,173.97000122070312,18.661756016949216,18.181756016949215,left_top_n
ON,2023-07-03,2023-07-31,96.83000183105467,107.75,11.27749453934548,10.797494539345479,left_top_n
BLDR,2023-04-03,2023-08-28,90.16000366210938,132.8800048828125,47.382430662718164,46.90243066271817,market_filter_failed
FICO,2023-04-03,2023-08-28,689.8400268554688,865.0,25.391390224625177,24.911390224625176,market_filter_failed
FSLR,2023-04-03,2023-08-28,208.4900054931641,176.75999450683594,-15.21896021407535,-15.69896021407535,market_filter_failed
SMCI,2023-04-03,2023-08-28,11.272000312805176,25.516000747680664,126.36621752657398,125.88621752657397,market_filter_failed
GE,2023-05-01,2023-08-28,80.75019836425781,90.94972229003906,12.630958353528744,12.150958353528743,market_filter_failed
NFLX,2023-05-01,2023-08-28,32.4119987487793,41.805999755859375,28.983096907696492,28.50309690769649,market_filter_failed
NVDA,2023-05-01,2023-08-28,28.90999984741211,46.834999084472656,62.00276489681513,61.52276489681513,market_filter_failed
UBER,2023-05-30,2023-08-28,37.560001373291016,44.150001525878906,17.545260680618746,17.065260680618746,market_filter_failed
CCL,2023-07-03,2023-08-28,18.959999084472656,15.710000038146973,-17.14134600875208,-17.62134600875208,market_filter_failed
JBL,2023-07-03,2023-08-28,108.83000183105467,112.37000274658205,3.2527803509760034,2.7727803509760034,market_filter_failed
RCL,2023-07-03,2023-08-28,103.1999969482422,98.31999969482422,-4.728679648959144,-5.208679648959144,market_filter_failed
EME,2023-07-31,2023-08-28,215.0399932861328,222.5200042724609,3.478427836618825,2.998427836618825,market_filter_failed
META,2023-07-31,2023-08-28,318.6000061035156,290.260009765625,-8.89516503294816,-9.37516503294816,market_filter_failed
PHM,2023-07-31,2023-08-28,84.38999938964844,77.7699966430664,-7.844534653941548,-8.324534653941548,market_filter_failed
TTD,2023-07-31,2023-08-28,91.26000213623048,76.20999908447266,-16.491346372413606,-16.971346372413606,market_filter_failed
ADBE,2023-11-27,2024-01-02,619.27001953125,580.0700073242188,-6.330035520967625,-6.8100355209676255,left_top_n
AVGO,2023-11-27,2024-01-02,95.02400207519533,108.53800201416016,14.221669940054515,13.741669940054514,left_top_n
FICO,2023-11-27,2024-01-02,1081.9599609375,1131.1600341796875,4.547309976198788,4.067309976198787,left_top_n
JBL,2023-11-27,2024-01-02,131.32000732421875,128.13999938964844,-2.42157154828595,-2.90157154828595,left_top_n
CCL,2024-01-02,2024-01-29,17.290000915527344,16.549999237060547,-4.279940076823452,-4.759940076823453,left_top_n
DASH,2024-01-02,2024-01-29,96.45999908447266,110.4499969482422,14.503419030222187,14.023419030222186,left_top_n
TSLA,2024-01-02,2024-01-29,248.4199981689453,190.92999267578125,-23.142261459186674,-23.622261459186674,left_top_n
PHM,2023-11-27,2024-02-26,87.91000366210938,106.1999969482422,20.80536062361251,20.32536062361251,left_top_n
RCL,2023-11-27,2024-02-26,106.43000030517578,119.56999969482422,12.34614239591374,11.866142395913739,left_top_n
AMD,2024-01-02,2024-04-01,138.5800018310547,183.33999633789065,32.29902865884189,31.81902865884189,left_top_n
AVGO,2024-01-29,2024-04-01,121.7770004272461,135.0260009765625,10.879723184865142,10.399723184865142,left_top_n
DECK,2024-02-26,2024-04-01,144.9116668701172,155.0833282470703,7.019214944280416,6.539214944280417,left_top_n
APP,2023-11-27,2024-04-29,39.38999938964844,72.98999786376953,85.30083522405705,84.82083522405705,market_filter_failed
BLDR,2023-11-27,2024-04-29,136.55999755859375,187.4600067138672,37.27300092652226,36.79300092652226,market_filter_failed
COIN,2023-11-27,2024-04-29,119.7699966430664,218.16000366210935,82.14912730795241,81.66912730795241,market_filter_failed
CVNA,2023-11-27,2024-04-29,30.93000030517578,83.76000213623047,170.80504788166522,170.32504788166523,market_filter_failed
META,2023-11-27,2024-04-29,334.70001220703125,432.6199951171875,29.256044021171746,28.776044021171746,market_filter_failed
NVDA,2023-11-27,2024-04-29,48.242000579833984,87.75700378417969,81.90995963974115,81.42995963974114,market_filter_failed
