strategy_id,status,stage,run_id,run_dir,report_dir,config_path,completed_at,config_hash,cagr,spy_cagr,excess_cagr,total_return,spy_total_return,final_equity,max_drawdown,max_recovery_days,worst_year,years_win_vs_spy,years_loss_vs_spy,months_win_vs_spy,months_loss_vs_spy,trades,win_rate_gt_1pct,median_trade_net,avg_trade_net,exposure_avg,exposure_min,exposure_max,cash_days,reduced_exposure_days,crisis_mode_days,dd_guard_activation_count,position_stop_count,reentry_count,metric_no_effect,ignored_config_fields,unsupported_features,notes,calmar,balanced_score,2000_2003_return,2000_2003_max_dd,2008_2009_return,2008_2009_max_dd,q4_2018_return,q4_2018_max_dd,2020_crash_return,2020_crash_max_dd,2022_return,2022_max_dd,2025_return,2025_max_dd,2026_ytd_return,2026_ytd_max_dd
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R11_C22_E75_CR40_REDD_RECOVERED_DD8_SL20,completed,smoke,DDGRID_CHEAP_R11_C22_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_200801_001_2ce5fa18,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_CHEAP_R11_C22_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_200801_001_2ce5fa18,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R11_C22_E75_CR40_REDD_RECOVERED_DD8_SL20.json,2026-06-01T20:08:46.678261,2ce5fa1884b17981,12.026639134044537,6.802474621020882,5.224164513023655,2140.4940450951544,506.0574160210821,224049.40450951544,-32.64117625890698,2235,-27.811000636925353,16,12,166,163,5958,67.42195367573011,5.32236435368614,11.406874201148044,42.03496422460372,0.0,100.00000000000003,2831,2465,2368,132,80,30,False,,,,0.36844993080672944,15.707682120497624,29.216065056582895,-32.64117625890698,-25.643272723633746,-32.02855595402268,-23.38672106836379,-24.356641301452655,-7.3472545036043275,-10.056343846164584,-7.664980083031592,-11.351456899347067,-0.4512100434830524,-25.10999573525885,43.17605848967858,-5.44160831877698
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R13_C22_E75_CR40_REDD_RECOVERED_DD8_SL20,completed,smoke,DDGRID_CHEAP_R13_C22_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_200850_002_f3be494c,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_CHEAP_R13_C22_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_200850_002_f3be494c,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R13_C22_E75_CR40_REDD_RECOVERED_DD8_SL20.json,2026-06-01T20:09:28.054853,f3be494cd41dc1b8,13.286676612915805,6.802474621020882,6.484201991894923,2943.2364792524363,506.0574160210821,304323.64792524365,-32.64117625890698,1972,-27.657093531431297,17,11,174,155,5937,69.24372578743473,6.0318164269419405,12.33892069102648,44.02842685754833,0.0,100.00000000000003,2831,2449,2198,92,79,26,False,,,,0.4070526290942164,16.844188037438713,29.216065056582895,-32.64117625890698,-25.48474401745843,-31.89660015150895,-25.13677070016449,-26.08453539350275,-7.346722241952719,-10.064940405416767,-7.6649502964033385,-11.351522604068077,-3.492181138000139,-26.61711354911491,42.92630716429673,-5.350043016068218
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C21_E75_CR40_REDD_RECOVERED_DD8_SL20,completed,smoke,DDGRID_CHEAP_R12_C21_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_201837_003_e677b9ff,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_CHEAP_R12_C21_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_201837_003_e677b9ff,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C21_E75_CR40_REDD_RECOVERED_DD8_SL20.json,2026-06-01T20:19:53.259447,e677b9ff84e341ee,13.184950328043211,6.802474621020882,6.382475707022329,2869.29894827706,506.0574160210821,296929.894827706,-32.54522222291405,1969,-27.13676000432157,17,11,173,156,5852,68.4894053315106,5.8406392459653205,12.517237381408632,43.86300361588561,0.0,100.00000000000003,2831,2612,2035,106,78,28,False,,,,0.4051270640505908,17.06508634852108,29.384099854804813,-32.54522222291405,-24.94878565109492,-31.393707018078054,-23.38672106836377,-24.35664130145262,-7.346743359240049,-10.064552609524624,-7.114693987870502,-11.32652634110849,-0.44752262921765595,-24.965529355971427,43.17605640873061,-5.441607393680803
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C23_E75_CR40_REDD_RECOVERED_DD8_SL20,completed,smoke,DDGRID_CHEAP_R12_C23_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_202000_004_00440473,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_CHEAP_R12_C23_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_202000_004_00440473,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C23_E75_CR40_REDD_RECOVERED_DD8_SL20.json,2026-06-01T20:20:43.333549,004404730acd541a,12.893961404852906,6.802474621020882,6.091486783832024,2667.2316585832764,506.0574160210821,276723.16585832764,-33.76814278346756,2163,-28.401489143173876,17,11,167,162,5623,66.9393562155433,5.415908801261962,11.800547473716405,42.74448490987225,0.0,100.00000000000004,2831,2351,2356,123,78,23,False,,,,0.38183803851853,15.670751433327263,29.535896910697403,-33.76814278346756,-26.251492718457637,-32.58454588069277,-24.95696310824551,-25.928546174141264,-7.34674335924006,-10.064552609524647,-7.114693986963172,-11.326526342469956,-0.4512100434830191,-25.10999573525884,43.1760584896786,-5.441608318776958
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E70_CR40_REDD_RECOVERED_DD8_SL20,completed,smoke,DDGRID_CHEAP_R12_C22_E70_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_202045_005_f254b755,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_CHEAP_R12_C22_E70_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_202045_005_f254b755,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E70_CR40_REDD_RECOVERED_DD8_SL20.json,2026-06-01T20:22:24.286121,f254b755802ef9e4,13.627096849636256,6.802474621020882,6.824622228615374,3203.78615032591,506.0574160210821,330378.615032591,-32.79985539337817,1972,-27.83619166277257,19,9,171,158,5550,68.32432432432432,5.9282126575063065,13.177874375120748,43.837587211125154,0.0,100.00000000000003,2831,2634,1928,85,78,27,False,,,,0.4154621014697332,17.22730134377015,29.83739713710236,-32.79985539337817,-25.66922019839104,-32.0285354737275,-24.169003727630802,-25.150788390750257,-6.82669225420105,-9.416052985333467,-6.609305007266619,-10.571508520270822,0.19499479963294153,-24.168295158796262,42.03219873640644,-5.096323998466856
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E80_CR40_REDD_RECOVERED_DD8_SL20,completed,smoke,DDGRID_CHEAP_R12_C22_E80_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_202234_006_6149bb83,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_CHEAP_R12_C22_E80_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_202234_006_6149bb83,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E80_CR40_REDD_RECOVERED_DD8_SL20.json,2026-06-01T20:23:55.485856,6149bb8379cfc4ec,12.141196035421453,6.802474621020882,5.338721414400571,2204.0742718560487,506.0574160210821,230407.42718560487,-33.329993247791215,2228,-28.1558183459122,16,12,170,159,5913,67.81667512261119,5.440000348772314,11.62820471094687,42.285578751800145,0.0,100.00000000000004,2831,2388,2482,135,78,25,False,,,,0.36427238209014795,15.024562127879973,29.171417133237256,-33.329993247791215,-25.998444793802577,-32.376562359675674,-23.96913673123945,-24.93168361151834,-7.948406936994134,-10.780381949937212,-7.58133339482413,-12.084414848934378,-5.357819393157859,-26.258529122710062,44.15042883469047,-5.706686198257993
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E75_CR33_REDD_RECOVERED_DD8_SL20,completed,smoke,DDGRID_CHEAP_R12_C22_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260601_202358_007_439ac31b,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_CHEAP_R12_C22_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260601_202358_007_439ac31b,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E75_CR33_REDD_RECOVERED_DD8_SL20.json,2026-06-01T20:24:48.722812,439ac31bfad830da,12.071727289323109,6.802474621020882,5.269252668302227,2165.314049592362,506.0574160210821,226531.4049592362,-31.579606599167608,2239,-26.491319104647527,16,12,167,162,6141,67.85539814362481,5.432615165290757,11.129711516694638,40.11573871306489,0.0,100.00000000000003,2831,2418,2483,127,79,23,False,,,,0.38226338416898775,16.774158374453982,29.907227774649826,-31.579606599167608,-24.64010097438658,-30.167661216982843,-22.565134739314896,-23.3653189316132,-7.346244846842587,-10.075559183867922,-7.114693987776888,-11.326526341248911,-0.956645473969564,-24.721733197580186,43.176046987438845,-5.441603205396484
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E75_CR45_REDD_RECOVERED_DD8_SL20,completed,smoke,DDGRID_CHEAP_R12_C22_E75_CR45_REDD_RECOVERED_DD8_SL20_EXT_20260601_202451_008_6c7f8e9d,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_CHEAP_R12_C22_E75_CR45_REDD_RECOVERED_DD8_SL20_EXT_20260601_202451_008_6c7f8e9d,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E75_CR45_REDD_RECOVERED_DD8_SL20.json,2026-06-01T20:25:27.795942,6c7f8e9d4133924e,14.189268098894425,6.802474621020882,7.386793477873543,3681.7641247463425,506.0574160210821,378176.41247463424,-33.75485686964309,1969,-28.45157889567519,19,9,173,156,5369,68.22499534363942,5.87332176138581,12.854089027472158,45.64705166632888,0.0,100.00000000000003,2831,2602,1921,103,79,27,False,,,,0.4203622653087095,16.94998162642276,29.794070544236305,-33.75485686964309,-26.06357773161546,-33.066811819850194,-23.973568446255854,-25.06472870848082,-7.347706722940728,-10.050399180404735,-7.114693987870457,-11.3265263411085,-0.10196858091575667,-25.339553905064182,43.17606559736598,-5.441611478535835
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL20,completed,smoke,DDGRID_CHEAP_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL20_EXT_20260601_202530_009_4c5aef99,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_CHEAP_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL20_EXT_20260601_202530_009_4c5aef99,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL20.json,2026-06-01T20:26:10.970853,4c5aef996ab1f903,13.419154093691454,6.802474621020882,6.6166794726705715,3042.187809905482,506.0574160210821,314218.7809905482,-32.64117625890698,2017,-27.810453784170484,17,11,174,155,6038,69.31103014243128,5.9174694888564225,12.579965166978466,43.80194367157595,0.0,100.00000000000003,2831,2832,1960,102,79,24,False,,,,0.4111112291803422,17.101592889884067,30.840130239368,-32.64117625890698,-25.642709449706768,-32.09368503647624,-23.386721068363826,-24.356641301452655,-7.347254503604306,-10.056343846164584,-7.114693977214259,-11.326526357097833,-0.2678852890872663,-24.86211966367534,43.1760584896786,-5.44160831877697
HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E75_CR40_REDD_RECOVERED_DD9_SL20,completed,smoke,DDGRID_CHEAP_R12_C22_E75_CR40_REDD_RECOVERED_DD9_SL20_EXT_20260601_202617_010_efc927e9,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_CHEAP_R12_C22_E75_CR40_REDD_RECOVERED_DD9_SL20_EXT_20260601_202617_010_efc927e9,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_CHEAP_20260601_195820\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_CHEAP_R12_C22_E75_CR40_REDD_RECOVERED_DD9_SL20.json,2026-06-01T20:27:03.722426,efc927e96d417914,13.092483784428023,6.802474621020882,6.290009163407141,2803.595636029268,506.0574160210821,290359.5636029268,-32.64117625890698,2025,-27.635844894359384,17,11,175,154,5818,68.28807150223444,5.491609799723565,11.719571714815691,44.02342965456792,0.0,100.00000000000003,2831,2421,2149,112,78,34,False,,,,0.40110330830542307,16.655598228494974,29.216065056582895,-32.64117625890698,-25.462857315527486,-31.864499456595887,-23.386721068363812,-24.356641301452676,-7.3472545036043275,-10.056343846164573,-8.188300141681237,-12.302468394597577,-3.4921811380001277,-26.6171135491149,42.978248834115476,-5.350043016068218
