year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;16,733446364987216;-9,79802320584444;26,531469570831657;strategy
2001;-4,674625219928807;-11,26637317670427;6,591747956775463;strategy
2002;-7,343512844294264;-23,63022220273361;16,286709358439346;strategy
2003;28,382523912389445;22,191719723505443;6,190804188884002;strategy
2004;11,00570864586954;8,66672579224328;2,338982853626259;strategy
2005;8,664961014579609;3,499583522588412;5,165377491991197;strategy
2006;4,65988424892696;11,775847299380949;-7,115963050453989;spy
2007;11,892008699595923;3,423648414691982;8,468360284903941;strategy
2008;-13,473861360140793;-37,735456824562995;24,2615954644222;strategy
2009;-3,989965938289608;19,879521879234098;-23,869487817523705;spy
2010;0,0;10,959144064481974;-10,959144064481974;spy
2011;0,0;-1,2199945017918434;1,2199945017918434;strategy
2012;0,0;11,694120519301453;-11,694120519301453;spy
2013;0,0;26,448038839187028;-26,448038839187028;spy
2014;0,0;12,366059120717686;-12,366059120717686;spy
2015;0,0;-0,7593815967543827;0,7593815967543827;strategy
2016;0,0;11,197887786494176;-11,197887786494176;spy
2017;0,0;18,478058445821468;-18,478058445821468;spy
2018;0,0;-7,013428438904956;7,013428438904956;strategy
2019;0,0;28,651368924082753;-28,651368924082753;spy
2020;0,0;15,086037646519523;-15,086037646519523;spy
2021;0,0;28,788736259166804;-28,788736259166804;spy
2022;0,0;-19,94515511159379;19,94515511159379;strategy
2023;0,0;24,812244214345846;-24,812244214345846;spy
2024;0,0;23,998735778721247;-23,998735778721247;spy
2025;0,0;16,639293552326606;-16,639293552326606;spy
2026;0,0;9,144141765739233;-9,144141765739233;spy
