year,month,strategy_return_pct,spy_return_pct,excess_return_pct,winner
1999,1,0.0,3.759207518415031,-3.759207518415031,spy
1999,2,0.0,-2.6348190100960234,2.6348190100960234,strategy
1999,3,0.0,3.60655737704918,-3.60655737704918,spy
1999,4,0.0,3.020053152935498,-3.020053152935498,spy
1999,5,0.0,-4.041916167664661,4.041916167664661,strategy
1999,6,0.0,5.587668593448947,-5.587668593448947,spy
1999,7,0.0,-3.8261263300882975,3.8261263300882975,strategy
1999,8,0.0,-0.7515265382809111,0.7515265382809111,strategy
1999,9,0.0,-3.693314633006073,3.693314633006073,strategy
1999,10,0.0,6.640720019459989,-6.640720019459989,spy
1999,11,0.0,2.7431996311664486,-2.7431996311664486,spy
1999,12,0.0,4.607166703761401,-4.607166703761401,spy
2000,1,-0.23942537909018569,-4.0395358831113,3.8001105040211147,strategy
2000,2,36.056546548625626,-2.4833702882483433,38.53991683687397,strategy
2000,3,-18.532563744100237,8.623024830699787,-27.155588574800024,spy
2000,4,7.117307170738418,-4.070247933884308,11.187555104622726,strategy
2000,5,-7.378542175078939,-2.8899277518062094,-4.48861442327273,spy
2000,6,7.2486698971666375,-0.021505376344077565,7.270175273510715,strategy
2000,7,-7.081267916105361,-2.906853384256314,-4.174414531849047,spy
2000,8,6.425629270254074,5.886185925282361,0.5394433449717129,strategy
2000,9,-7.008066090676035,-5.819672131147547,-1.1883939595284883,spy
2000,10,-6.939424297922681,-0.6191614164675285,-6.320262881455152,spy
2000,11,0.2773112480117357,-7.150690940995819,7.428002189007555,strategy
2000,12,0.0,-0.7799574568659873,0.7799574568659873,strategy
2001,1,0.0,6.371667557466032,-6.371667557466032,spy
2001,2,0.0,-10.135573457471613,10.135573457471613,strategy
2001,3,0.0,-6.348311500467418,6.348311500467418,strategy
2001,4,0.0,10.910689182867749,-10.910689182867749,spy
2001,5,0.0,-0.8658056490305377,0.8658056490305377,strategy
2001,6,0.0,-3.2589006339567184,3.2589006339567184,strategy
2001,7,0.0,-2.2395865953507843,2.2395865953507843,strategy
2001,8,0.0,-6.518711853808523,6.518711853808523,strategy
2001,9,0.0,-7.917471233038553,7.917471233038553,strategy
2001,10,0.0,1.4673505878482818,-1.4673505878482818,spy
2001,11,0.0,5.105520971764466,-5.105520971764466,spy
2001,12,0.0,0.8203230860412081,-0.8203230860412081,spy
2002,1,0.0,-2.0341023967380356,2.0341023967380356,strategy
2002,2,0.0,-1.3315579047332826,1.3315579047332826,strategy
2002,3,0.0,0.6857735132289378,-0.6857735132289378,spy
2002,4,-3.8115515568464375,-5.856680721258467,2.0451291644120295,strategy
2002,5,-3.177299225509289,-1.7951997426214783,-1.3820994828878108,spy
2002,6,0.0,-5.183485215809824,5.183485215809824,strategy
2002,7,0.0,-6.0496704019746605,6.0496704019746605,strategy
2002,8,0.0,3.3791394922834783,-3.3791394922834783,spy
2002,9,0.0,-7.351606200170835,7.351606200170835,strategy
2002,10,0.0,3.2664435166702033,-3.2664435166702033,spy
2002,11,0.0,4.109900134965994,-4.109900134965994,spy
2002,12,0.0,-6.267921033292212,6.267921033292212,strategy
2003,1,0.0,-5.501265129042487,5.501265129042487,strategy
2003,2,0.0,-1.5423887037895545,1.5423887037895545,strategy
2003,3,0.0,0.7729831777695262,-0.7729831777695262,spy
2003,4,0.0,6.822411301860765,-6.822411301860765,spy
2003,5,0.0,5.4950983008865695,-5.4950983008865695,spy
2003,6,1.0129634679043598,0.2876207331131031,0.7253427347912567,strategy
2003,7,7.020082870098077,0.872831240237737,6.14725162986034,strategy
2003,8,5.32563371650796,2.9743175734823657,2.3513161430255947,strategy
2003,9,-3.1836543641258763,-2.772379395826141,-0.4112749682997352,spy
2003,10,17.093535704340844,3.1543898539817095,13.939145850359136,strategy
2003,11,13.25502794472273,0.43400235281063626,12.821025591912093,strategy
2003,12,-5.568238338635123,3.420074681563201,-8.988313020198323,spy
2004,1,17.262168677572554,2.0228355048950375,15.239333172677515,strategy
2004,2,5.126128939766872,0.9212910512564898,4.204837888510382,strategy
2004,3,1.385251272384802,-2.634301903854397,4.019553176239199,strategy
2004,4,-16.131498304375803,-2.4784669758120437,-13.65303132856376,spy
2004,5,2.3514326805459174,0.6330798705417973,1.71835281000412,strategy
2004,6,0.9263128708171253,1.6147632948343649,-0.6884504240172395,spy
2004,7,-8.696720289440806,-1.8593997327077227,-6.837320556733084,spy
2004,8,0.0,0.03601414930876068,-0.03601414930876068,spy
2004,9,0.0,0.39525911122213486,-0.39525911122213486,spy
2004,10,0.0,-0.39595650822251693,0.39595650822251693,strategy
2004,11,0.0,3.85868837193859,-3.85868837193859,spy
2004,12,0.0,1.37549219447628,-1.37549219447628,spy
2005,1,0.0,-1.778885565553745,1.778885565553745,strategy
2005,2,0.0,1.44646668769437,-1.44646668769437,spy
2005,3,0.0,-2.6973555901282587,2.6973555901282587,strategy
2005,4,0.0,-1.4306397860936793,1.4306397860936793,strategy
2005,5,-0.18000000000002458,2.6460496483497797,-2.8260496483498043,spy
2005,6,2.787788593340812,-1.095435431389391,3.883224024730203,strategy
2005,7,10.04219465853895,3.522127606013048,6.520067052525902,strategy
2005,8,2.6148663893067026,-0.865345476441659,3.4802118657483616,strategy
2005,9,2.110782908242337,0.44901874548932685,1.66176416275301,strategy
2005,10,0.7238317412343154,-2.0146829130870847,2.7385146543214,strategy
2005,11,6.287141642104599,4.083331301825255,2.203810340279344,strategy
2005,12,0.608500319802352,-1.720735861682532,2.329236181484884,strategy
2006,1,8.539924406659116,0.6314152099661241,7.908509196692992,strategy
