ticker;signal_date;entry_date;exit_date;holding_days;entry_reason;exit_reason;entry_rank;entry_ranking_value;shares;entry_price;exit_price;notional_entry;notional_exit;entry_cost;exit_cost;max_price_since_entry;drawdown_from_peak_pct;gross_return_pct;net_return_pct
AAPL;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;left_top_n;10;60,66429588228674;717,9558655489211;0,9263389706611632;1,011160969734192;665,0704974727321;725,9689492347982;1,5961691939345568;1,7423254781635156;0,9263389706611632;9,156691206944267;9,156691206944267;8,676691206944266
CCI;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;left_top_n;11;58,673501194505874;21,681823985962485;30,674102783203125;30,43161964416504;665,0704974727321;659,8130207325447;1,5961691939345568;1,5835512497581072;30,674102783203125;-0,7905142026545797;-0,7905142026545797;-1,2705142026545797
REGN;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;left_top_n;14;51,11143239238083;54,01587796732849;12,3125;45,125;665,0704974727321;2437,466493275698;1,5961691939345568;5,849919583861675;12,3125;266,497461928934;266,497461928934;266,017461928934
SWKS;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;left_top_n;4;87,90976201538383;15,88228053666226;41,875;74,421875;665,0704974727321;1181,9890968144116;1,5961691939345568;2,8367738323545875;41,875;77,72388059701491;77,72388059701491;77,24388059701491
VRSN;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;left_top_n;1;158,38478823240618;4,12127341578765;161,375;246,0625;665,0704974727321;1014,0908398722487;1,5961691939345568;2,433818015693397;161,375;52,478698683191325;52,478698683191325;51,99869868319133
TECH;2000-01-28;2000-01-31;2000-04-03;63;enter_or_hold;left_top_n;7;103,21167206699435;94,31413920022744;8,033210720224183;7,5;757,6453540919829;707,3560440017059;1,8183488498207585;1,697654505604094;7,796875;-3,8076152304609256;-6,637579154767925;-7,117579154767926
TRMB;2000-01-28;2000-01-31;2000-04-03;63;enter_or_hold;left_top_n;14;61,48531999033966;258,2267570260599;3,275560756272682;3,84375;845,8374315341227;992,5590973189177;2,030009835681894;2,3821418335654023;3,166666984558105;21,381566762264992;17,34631979087058;16,86631979087058
BIIB;2000-02-25;2000-02-28;2000-04-03;35;enter_or_hold;left_top_n;2;134,9648636374304;21,71830706281266;44,5;31,375;966,4646642951634;681,4118840957472;2,319515194308392;1,635388521829793;44,5;-29,49438202247191;-29,49438202247191;-29,97438202247191
ADBE;2000-02-25;2000-02-28;2000-04-03;35;enter_or_hold;rebalance_trim;11;88,75772717169075;2,2225200921239425;24,453125;26,390625;54,347561627718285;58,65369430620842;0,13043414790652388;0,1407688663349002;24,453125;7,92332268370608;7,92332268370608;7,44332268370608
AMD;2000-01-28;2000-01-31;2000-04-03;63;enter_or_hold;rebalance_trim;12;77,04918032786885;18,950630244127414;18,244689515176074;30,4375;345,74836492100997;576,8098080556282;0,8297960758104238;1,3843435393335075;18,0;69,09722222222223;66,82936683949514;66,34936683949513
