year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;39,52546862066002;-9,79802320584444;49,323491826504466;strategy
2001;-16,91900908461268;-11,26637317670427;-5,652635907908408;spy
2002;-36,1832988810191;-23,63022220273361;-12,553076678285489;spy
2003;117,91368022844502;22,191719723505443;95,72196050493957;strategy
2004;46,993447187953706;8,66672579224328;38,32672139571042;strategy
2005;28,59313022044998;3,499583522588412;25,093546697861566;strategy
2006;1,9720837280222003;11,775847299380949;-9,803763571358749;spy
2007;53,37229371851884;3,423648414691982;49,94864530382686;strategy
2008;-42,17284507326564;-37,735456824562995;-4,437388248702646;spy
2009;8,799478061443345;19,879521879234098;-11,080043817790752;spy
2010;23,065067303122035;10,959144064481974;12,105923238640061;strategy
2011;-9,897254043118176;-1,2199945017918434;-8,677259541326332;spy
2012;29,710605161804992;11,694120519301453;18,01648464250354;strategy
2013;40,49803520680702;26,448038839187028;14,04999636761999;strategy
2014;29,877213820584192;12,366059120717686;17,511154699866506;strategy
2015;-0,7227051789310157;-0,7593815967543827;0,03667641782336695;strategy
2016;33,318759067505546;11,197887786494176;22,120871281011368;strategy
2017;17,626758106380368;18,478058445821468;-0,8513003394410994;spy
2018;27,702978019190596;-7,013428438904956;34,71640645809555;strategy
2019;43,55415285861988;28,651368924082753;14,902783934537126;strategy
2020;50,83228496944583;15,086037646519523;35,74624732292631;strategy
2021;29,849707472447086;28,788736259166804;1,0609712132802827;strategy
2022;4,727548420346905;-19,94515511159379;24,672703531940698;strategy
2023;70,52855381932596;24,812244214345846;45,71630960498012;strategy
2024;129,7580656760851;23,998735778721247;105,75932989736384;strategy
2025;25,335282010560476;16,639293552326606;8,69598845823387;strategy
2026;47,50978729026654;9,144141765739233;38,3656455245273;strategy
