year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;9,43651832745449;-9,79802320584444;19,23454153329893;strategy
2001;0,0;-11,26637317670427;11,26637317670427;strategy
2002;0,4765897796094043;-23,63022220273361;24,106811982343014;strategy
2003;36,33229987770339;22,191719723505443;14,140580154197949;strategy
2004;-0,661308571314978;8,66672579224328;-9,328034363558258;spy
2005;21,317903144651563;3,499583522588412;17,81831962206315;strategy
2006;8,530033801495595;11,775847299380949;-3,2458134978853543;spy
2007;25,86496417944757;3,423648414691982;22,441315764755586;strategy
2008;-6,917051180899514;-37,735456824562995;30,818405643663482;strategy
2009;10,705556502953971;19,879521879234098;-9,173965376280126;spy
2010;14,560573317240856;10,959144064481974;3,601429252758882;strategy
2011;-0,5299584033265581;-1,2199945017918434;0,6900360984652854;strategy
2012;7,473259436162416;11,694120519301453;-4,220861083139037;spy
2013;22,37573409226794;26,448038839187028;-4,072304746919087;spy
2014;13,272092008150803;12,366059120717686;0,9060328874331169;strategy
2015;-2,3165166139557103;-0,7593815967543827;-1,5571350172013276;spy
2016;16,521383160749316;11,197887786494176;5,32349537425514;strategy
2017;19,28438604419902;18,478058445821468;0,8063275983775533;strategy
2018;-6,286159990920293;-7,013428438904956;0,7272684479846632;strategy
2019;8,010688345562468;28,651368924082753;-20,640680578520286;spy
2020;25,326844762165422;15,086037646519523;10,240807115645898;strategy
2021;21,861182674104885;28,788736259166804;-6,9275535850619185;spy
2022;-8,943520975486297;-19,94515511159379;11,001634136107494;strategy
2023;1,3459562119933155;24,812244214345846;-23,46628800235253;spy
2024;26,052100683516066;23,998735778721247;2,053364904794819;strategy
2025;-5,855259407984137;16,639293552326606;-22,49455296031074;spy
2026;5,88679563744372;9,144141765739233;-3,257346128295513;spy
