year,strategy_return_pct,spy_return_pct,excess_return_pct,winner
1999,0.0,19.380238760477518,-19.380238760477518,spy
2000,-2.4359257903011744,-9.79802320584444,7.362097415543266,strategy
2001,0.0,-11.26637317670427,11.26637317670427,strategy
2002,-5.6029908625238045,-23.63022220273361,18.027231340209806,strategy
2003,25.896253171169082,22.191719723505443,3.704533447663639,strategy
2004,3.8129792583177613,8.66672579224328,-4.853746533925519,spy
2005,36.125023533834025,3.499583522588412,32.625440011245615,strategy
2006,-5.112442253138871,11.775847299380949,-16.888289552519822,spy
2007,89.07275965120994,3.423648414691982,85.64911123651795,strategy
2008,-35.431197544739845,-37.735456824562995,2.3042592798231496,strategy
2009,0.2276552577464397,19.879521879234098,-19.651866621487656,spy
2010,8.417948855380676,10.959144064481974,-2.541195209101298,spy
2011,2.0417053463155366,-1.2199945017918434,3.26169984810738,strategy
2012,11.532660412811868,11.694120519301453,-0.1614601064895851,spy
2013,48.122901328148515,26.448038839187028,21.674862488961487,strategy
2014,13.568037334857209,12.366059120717686,1.2019782141395225,strategy
2015,13.22364043255979,-0.7593815967543827,13.983022029314172,strategy
2016,39.62046747289509,11.197887786494176,28.422579686400915,strategy
2017,39.59879586424058,18.478058445821468,21.12073741841911,strategy
2018,-9.862043093517169,-7.013428438904956,-2.848614654612213,spy
2019,19.523334948777915,28.651368924082753,-9.128033975304838,spy
2020,51.929131271256935,15.086037646519523,36.84309362473741,strategy
2021,34.16799761905824,28.788736259166804,5.379261359891437,strategy
2022,-10.925763188164828,-19.94515511159379,9.019391923428964,strategy
2023,8.061557083996075,24.812244214345846,-16.75068713034977,spy
2024,66.16233171705784,23.998735778721247,42.16359593833659,strategy
2025,-1.8648948603719795,16.639293552326606,-18.504188412698586,spy
2026,39.14736876490365,9.144141765739233,30.00322699916442,strategy
