year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;9,114985206986415;-9,79802320584444;18,913008412830855;strategy
2001;12,650328271693256;-11,26637317670427;23,916701448397525;strategy
2002;-23,245065828508338;-23,63022220273361;0,3851563742252715;strategy
2003;106,95957852614013;22,191719723505443;84,76785880263469;strategy
2004;37,778030399866644;8,66672579224328;29,111304607623364;strategy
2005;49,943530979877806;3,499583522588412;46,4439474572894;strategy
2006;7,460516060864131;11,775847299380949;-4,315331238516818;spy
2007;46,78019549197279;3,423648414691982;43,35654707728081;strategy
2008;-48,48449439424408;-37,735456824562995;-10,749037569681086;spy
2009;24,376161433383636;19,879521879234098;4,496639554149539;strategy
2010;34,352491247414086;10,959144064481974;23,39334718293211;strategy
2011;-1,0448928915451239;-1,2199945017918434;0,17510161024671955;strategy
2012;40,24391278122232;11,694120519301453;28,549792261920867;strategy
2013;34,64174982044603;26,448038839187028;8,193710981259002;strategy
2014;27,15247278476729;12,366059120717686;14,786413664049604;strategy
2015;14,201807119620092;-0,7593815967543827;14,961188716374474;strategy
2016;32,103502883162435;11,197887786494176;20,905615096668257;strategy
2017;22,799118176190227;18,478058445821468;4,321059730368759;strategy
2018;4,95373487255002;-7,013428438904956;11,967163311454975;strategy
2019;42,90423979519134;28,651368924082753;14,252870871108584;strategy
2020;61,1182013477019;15,086037646519523;46,03216370118238;strategy
2021;24,13971609251955;28,788736259166804;-4,649020166647254;spy
2022;7,940099209719742;-19,94515511159379;27,885254321313532;strategy
2023;55,40751983300303;24,812244214345846;30,595275618657183;strategy
2024;155,35570747850085;23,998735778721247;131,3569716997796;strategy
2025;48,59999905464112;16,639293552326606;31,96070550231451;strategy
2026;50,243545837715416;9,144141765739233;41,09940407197618;strategy
