year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;27,175756467514354;-9,79802320584444;36,97377967335879;strategy
2001;-11,270059359221907;-11,26637317670427;-0,003686182517636638;spy
2002;-16,48697427973447;-23,63022220273361;7,143247922999141;strategy
2003;70,13057815073056;22,191719723505443;47,938858427225114;strategy
2004;26,342043419883066;8,66672579224328;17,675317627639785;strategy
2005;19,335091462128172;3,499583522588412;15,83550793953976;strategy
2006;11,0876811825114;11,775847299380949;-0,6881661168695494;spy
2007;30,42691817354115;3,423648414691982;27,003269758849168;strategy
2008;-27,594461270824944;-37,735456824562995;10,140995553738051;strategy
2009;8,336237594950969;19,879521879234098;-11,543284284283128;spy
2010;23,23136717827112;10,959144064481974;12,272223113789147;strategy
2011;0,08780019486314128;-1,2199945017918434;1,3077946966549847;strategy
2012;14,307856330245006;11,694120519301453;2,6137358109435525;strategy
2013;22,25500994664038;26,448038839187028;-4,193028892546646;spy
2014;15,006331706251919;12,366059120717686;2,640272585534232;strategy
2015;3,534360720204832;-0,7593815967543827;4,293742316959214;strategy
2016;15,684794104827304;11,197887786494176;4,486906318333128;strategy
2017;10,881737469508401;18,478058445821468;-7,596320976313066;spy
2018;11,367702416193914;-7,013428438904956;18,38113085509887;strategy
2019;18,081057388333143;28,651368924082753;-10,57031153574961;spy
2020;33,689977167120674;15,086037646519523;18,603939520601152;strategy
2021;22,55283665156842;28,788736259166804;-6,235899607598384;spy
2022;0,4818889636433177;-19,94515511159379;20,42704407523711;strategy
2023;26,207637800429296;24,812244214345846;1,3953935860834505;strategy
2024;55,54938108219929;23,998735778721247;31,550645303478042;strategy
2025;30,145657751372077;16,639293552326606;13,506364199045471;strategy
2026;24,430999795306562;9,144141765739233;15,286858029567329;strategy
