year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;30,376815375331788;-9,79802320584444;40,17483858117623;strategy
2001;-10,020450578788498;-11,26637317670427;1,2459225979157722;strategy
2002;-16,26253706551194;-23,63022220273361;7,36768513722167;strategy
2003;68,10743020806831;22,191719723505443;45,915710484562865;strategy
2004;23,592146360419374;8,66672579224328;14,925420568176094;strategy
2005;20,055580054793374;3,499583522588412;16,55599653220496;strategy
2006;8,866893245562757;11,775847299380949;-2,908954053818192;spy
2007;29,3961491091395;3,423648414691982;25,97250069444752;strategy
2008;-29,854765935362558;-37,735456824562995;7,880690889200437;strategy
2009;5,250791372963892;19,879521879234098;-14,628730506270205;spy
2010;21,01735219722858;10,959144064481974;10,058208132746605;strategy
2011;-0,7917365910677598;-1,2199945017918434;0,4282579107240836;strategy
2012;12,354902890775676;11,694120519301453;0,6607823714742231;strategy
2013;18,29405819133605;26,448038839187028;-8,153980647850979;spy
2014;12,871269678930176;12,366059120717686;0,5052105582124895;strategy
2015;3,459023370415615;-0,7593815967543827;4,218404967169997;strategy
2016;15,454804020308988;11,197887786494176;4,256916233814811;strategy
2017;11,237659223997575;18,478058445821468;-7,240399221823893;spy
2018;9,790848310774948;-7,013428438904956;16,804276749679904;strategy
2019;16,49632761417481;28,651368924082753;-12,155041309907944;spy
2020;25,007771393959377;15,086037646519523;9,921733747439854;strategy
2021;19,69882486187986;28,788736259166804;-9,089911397286944;spy
2022;-1,0032104424094412;-19,94515511159379;18,941944669184352;strategy
2023;25,53882888274275;24,812244214345846;0,726584668396903;strategy
2024;51,75903882165953;23,998735778721247;27,760303042938283;strategy
2025;27,884992823388522;16,639293552326606;11,245699271061916;strategy
2026;23,975293537730558;9,144141765739233;14,831151771991324;strategy
