year,strategy_return_pct,spy_return_pct,excess_return_pct,winner
1999,0.0,19.380238760477518,-19.380238760477518,spy
2000,0.799073003885975,-9.79802320584444,10.597096209730417,strategy
2001,0.0,-11.26637317670427,11.26637317670427,strategy
2002,-8.99164272230798,-23.63022220273361,14.63857948042563,strategy
2003,35.20246946368384,22.191719723505443,13.010749740178397,strategy
2004,5.823322303305489,8.66672579224328,-2.843403488937791,spy
2005,36.10895473859035,3.499583522588412,32.60937121600194,strategy
2006,-4.1543174711849655,11.775847299380949,-15.930164770565915,spy
2007,89.4574272822166,3.423648414691982,86.03377886752462,strategy
2008,-35.92305353549216,-37.735456824562995,1.8124032890708364,strategy
2009,2.9592484363847316,19.879521879234098,-16.920273442849364,spy
2010,6.8998872791967925,10.959144064481974,-4.059256785285181,spy
2011,2.3926762357298514,-1.2199945017918434,3.612670737521695,strategy
2012,14.264895205880034,11.694120519301453,2.5707746865785808,strategy
2013,43.73621266333247,26.448038839187028,17.288173824145446,strategy
2014,15.499860453469205,12.366059120717686,3.133801332751519,strategy
2015,13.223640432559879,-0.7593815967543827,13.983022029314261,strategy
2016,41.36061724362434,11.197887786494176,30.162729457130162,strategy
2017,39.59879248947607,18.478058445821468,21.1207340436546,strategy
2018,-10.923134717494298,-7.013428438904956,-3.9097062785893417,spy
2019,20.079596935496944,28.651368924082753,-8.571771988585809,spy
2020,51.86690998983616,15.086037646519523,36.78087234331664,strategy
2021,34.28013879899083,28.788736259166804,5.49140253982403,strategy
2022,-10.797469321847174,-19.94515511159379,9.147685789746618,strategy
2023,7.342625000944136,24.812244214345846,-17.46961921340171,spy
2024,67.32420329276793,23.998735778721247,43.325467514046686,strategy
2025,-0.37973343185803143,16.639293552326606,-17.019026984184638,spy
2026,39.319016311761956,9.144141765739233,30.17487454602272,strategy
