year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;26,055584671428413;-9,79802320584444;35,85360787727285;strategy
2001;3,525669366612094;-11,26637317670427;14,792042543316365;strategy
2002;6,173809400924957;-23,63022220273361;29,804031603658565;strategy
2003;53,346486771878546;22,191719723505443;31,154767048373103;strategy
2004;18,077178366464608;8,66672579224328;9,410452574221328;strategy
2005;18,742677090792583;3,499583522588412;15,24309356820417;strategy
2006;13,930997797775802;11,775847299380949;2,1551504983948533;strategy
2007;14,078712153192296;3,423648414691982;10,655063738500314;strategy
2008;-52,726707297237226;-37,735456824562995;-14,991250472674231;spy
2009;61,74325940001102;19,879521879234098;41,86373752077692;strategy
2010;21,73302819398517;10,959144064481974;10,773884129503196;strategy
2011;-1,9127285756184387;-1,2199945017918434;-0,6927340738265952;spy
2012;21,953904596168194;11,694120519301453;10,25978407686674;strategy
2013;40,56423963845774;26,448038839187028;14,116200799270715;strategy
2014;3,8590545274778565;12,366059120717686;-8,50700459323983;spy
2015;0,1438321646811236;-0,7593815967543827;0,9032137614355062;strategy
2016;23,894307585629715;11,197887786494176;12,696419799135539;strategy
2017;36,836346186127564;18,478058445821468;18,358287740306096;strategy
2018;-2,176888232209173;-7,013428438904956;4,836540206695783;strategy
2019;30,226335469357757;28,651368924082753;1,5749665452750037;strategy
2020;30,95652931635955;15,086037646519523;15,870491669840026;strategy
2021;13,477071198445367;28,788736259166804;-15,311665060721436;spy
2022;-21,578641206673254;-19,94515511159379;-1,633486095079462;spy
2023;25,615936580661437;24,812244214345846;0,803692366315591;strategy
2024;33,68955809729026;23,998735778721247;9,690822318569012;strategy
2025;5,269258302747382;16,639293552326606;-11,370035249579225;spy
2026;17,01824132153429;9,144141765739233;7,874099555795057;strategy
