run_id;strategy_id;year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;1999;0,0;19,380238760477518;-19,380238760477518;spy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2000;17,577211862191653;-9,79802320584444;27,375235068036094;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2001;0,0;-11,26637317670427;11,26637317670427;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2002;-1,030891331945838;-23,63022220273361;22,59933087078777;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2003;47,946400164313665;22,191719723505443;25,754680440808222;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2004;3,0497572722116395;8,66672579224328;-5,616968520031641;spy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2005;20,093229768252208;3,499583522588412;16,593646245663795;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2006;9,886579166402809;11,775847299380949;-1,88926813297814;spy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2007;27,215631399232066;3,423648414691982;23,791982984540084;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2008;-10,478361720217855;-37,735456824562995;27,25709510434514;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2009;8,760774156096463;19,879521879234098;-11,118747723137634;spy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2010;16,69959956930438;10,959144064481974;5,740455504822405;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2011;2,5569680129525985;-1,2199945017918434;3,776962514744442;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2012;10,866397623236136;11,694120519301453;-0,8277228960653176;spy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2013;24,57888427197461;26,448038839187028;-1,8691545672124192;spy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2014;16,663920662563058;12,366059120717686;4,297861541845371;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2015;0,5192576115333081;-0,7593815967543827;1,2786392082876907;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2016;13,744619349249444;11,197887786494176;2,5467315627552676;strategy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2017;18,411930110761343;18,478058445821468;-0,0661283350601245;spy
DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2018;-14,685522477422385;-7,013428438904956;-7,672094038517429;spy
