2008_2009_max_dd,2025_max_dd,cagr,calmar,max_drawdown,portfolio,q4_2018_max_dd,worst_year
-32.61113830286051,-22.863000523095735,13.42061827984471,0.40900768690076916,-32.8126309349798,A_100_mejor_global_strict,-25.395973925014292,-28.31504116778384
-32.449411263691296,-23.079860610201784,13.569142439981263,0.4160017481947086,-32.6179937917719,B_75_mejor_25_defensiva_strict,-25.360005738689395,-28.183457033305015
-32.28943921811695,-23.301709981186892,13.709452973561165,0.42280576929435654,-32.42494300974562,C_50_mejor_50_defensiva_strict,-25.327082601789098,-28.053718713997522
-32.494005492139536,-22.69210429030497,13.179962903883236,0.40316972338613555,-32.690854841944905,D_75_mejor_25_sub30_strict,-25.141632449176974,-28.352216766558502
-32.37907964554303,-22.665833174124963,12.936403374003014,0.39717230848830337,-32.571262138694614,E_50_mejor_50_sub30_strict,-24.88663699980248,-28.390926545842365
