annualized_vol_pct,best_year_pct,cagr_pct,calmar,end_date,label,max_drawdown_pct,recovery_days,rows,run_id,spy_note,start_date,status,strategy_id,total_return_pct,window,worst_year_pct
18.151929119869497,74.96444780269556,10.802100885418175,0.3370562678652254,2015-12-31,mejor_global,-32.04836080881748,1969,3021,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_230335_001_48117f3c,SPY no disponible en equity_curve; comparación no recalculada.,2004-01-02,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD8_SL20,242.24097812965022,20042015,-27.63712330611774
22.383964817818068,53.590131241487526,22.85762114843637,0.8324232860824533,2026-05-22,mejor_global,-27.459132307565305,807,2612,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_230335_001_48117f3c,SPY no disponible en equity_curve; comparación no recalculada.,2016-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD8_SL20,747.0745063313409,20162026,-7.114693987776888
16.922560738493967,75.68504746671807,6.642099549384772,0.21042289259997912,2008-12-31,alternativa_defensiva,-31.565479721883793,1409,2515,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18_EXT_20260601_230357_002_7bef04d9,SPY no disponible en equity_curve; comparación no recalculada.,1999-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18,90.11625114035324,19992008,-27.412162372133043
17.010234456424598,48.479435818575254,14.410553254243696,0.651756303997982,2016-12-30,alternativa_defensiva,-22.110339655860567,468,2014,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18_EXT_20260601_230357_002_7bef04d9,SPY no disponible en equity_curve; comparación no recalculada.,2009-01-02,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18,193.25705676406938,20092016,-2.981670438776729
22.505649098316205,51.80053494808081,20.64205754016477,0.7552806864535753,2026-05-22,alternativa_defensiva,-27.330312968930357,833,2360,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18_EXT_20260601_230357_002_7bef04d9,SPY no disponible en equity_curve; comparación no recalculada.,2017-01-03,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18,481.3639494764893,20172026,-9.217707805869779
16.186971486891032,75.68504746671807,6.298306158219624,0.19848242273999087,2012-12-31,alternativa_defensiva,-31.73231196633626,1409,3521,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18_EXT_20260601_230357_002_7bef04d9,SPY no disponible en equity_curve; comparación no recalculada.,1999-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18,135.02530799176947,19992012,-27.412162372133043
21.62380240449661,51.80053494808081,21.60592854931378,0.7905481570546165,2026-05-22,alternativa_defensiva,-27.330312968930357,833,3368,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18_EXT_20260601_230357_002_7bef04d9,SPY no disponible en equity_curve; comparación no recalculada.,2013-01-02,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18,1270.6187168638905,20132026,-9.217707805869779
17.889598819415507,75.68504746671807,9.791865671571976,0.3085771273760272,2015-12-31,alternativa_defensiva,-31.73231196633626,1967,3021,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18_EXT_20260601_230357_002_7bef04d9,SPY no disponible en equity_curve; comparación no recalculada.,2004-01-02,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18,206.63366238192685,20042015,-27.412162372133043
22.398994096772597,51.80053494808081,22.9984715770857,0.8415004834826011,2026-05-22,alternativa_defensiva,-27.330312968930357,833,2612,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18_EXT_20260601_230357_002_7bef04d9,SPY no disponible en equity_curve; comparación no recalculada.,2016-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18,757.208424215446,20162026,-9.217707805869779
16.61655925989743,74.96690689304559,7.2868214131577735,0.247243982334308,2008-12-31,sub_30_dd,-29.472189148389404,1409,2515,DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260602_005230_290_fd2648fa,SPY no disponible en equity_curve; comparación no recalculada.,1999-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20,101.91615910300969,19992008,-25.961515479340402
14.118443724705552,33.556961458750266,7.986922843513589,0.35480018432101723,2016-12-30,sub_30_dd,-22.51104479778724,963,2014,DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260602_005230_290_fd2648fa,SPY no disponible en equity_curve; comparación no recalculada.,2009-01-02,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20,84.79713377712996,20092016,-4.297887103996379
22.093033755483876,42.92630903270602,18.887409983390203,0.7141751686048259,2026-05-22,sub_30_dd,-26.44646693651871,807,2360,DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260602_005230_290_fd2648fa,SPY no disponible en equity_curve; comparación no recalculada.,2017-01-03,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20,406.71663819381354,20172026,-7.11469398777691
14.962255457422573,74.96690689304559,5.6442303795113835,0.18906421679658003,2012-12-31,sub_30_dd,-29.853509432639935,1409,3521,DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260602_005230_290_fd2648fa,SPY no disponible en equity_curve; comparación no recalculada.,1999-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20,115.58198623418549,19992012,-25.961515479340402
20.813793761831782,42.92630903270602,17.562508696620725,0.6640776909360799,2026-05-22,sub_30_dd,-26.44646693651871,807,3368,DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260602_005230_290_fd2648fa,SPY no disponible en equity_curve; comparación no recalculada.,2013-01-02,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20,771.7277568171764,20132026,-7.11469398777691
16.122407768415083,74.96690689304559,6.782350376833479,0.22718770776805514,2015-12-31,sub_30_dd,-29.853509432639935,2235,3021,DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260602_005230_290_fd2648fa,SPY no disponible en equity_curve; comparación no recalculada.,2004-01-02,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20,119.70384399134196,20042015,-25.961515479340402
21.91269229238765,42.92630903270602,20.15866767196073,0.7622442619783194,2026-05-22,sub_30_dd,-26.44646693651871,807,2612,DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260602_005230_290_fd2648fa,SPY no disponible en equity_curve; comparación no recalculada.,2016-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20,572.6568451994624,20162026,-7.11469398777691
