abs_diff_cagr_pct,abs_diff_max_drawdown_pct,abs_diff_total_return_pct,annualized_vol_pct,best_year_pct,cagr_pct,calmar,completed_at,end_date,equity_curve_path_exists,incomplete,label,manifest_path_exists,max_drawdown_pct,metric_warning,metrics_json_cagr_pct,metrics_json_max_drawdown_pct,metrics_json_total_return_pct,metrics_path_exists,recovery_days,rel_diff_cagr_pct,rel_diff_max_drawdown_pct,rel_diff_total_return_pct,report_dir,rows,run_dir,run_id,source,start_date,status,strategy_id,total_return_pct,trades_path_exists,worst_year_pct
0.0,0.0,0.0,25.991385088834697,92.98563061888984,19.13130964696903,0.37452243274507846,,2026-05-22,True,False,baseline,True,-51.08187914605078,False,19.13130964696903,-51.08187914605078,11963.578192382429,True,1958,0.0,0.0,0.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\configs\generated\HYP_REFINE_AUTO002_TOPN_6_V1.json,6889,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\VALIDATE_HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_20260530,VALIDATE_HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_20260530,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\VALIDATE_HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_20260530\run_manifest.json,1999-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1,11963.578192382429,True,-44.61046179348143
0.0,1.4210854715202004e-14,0.0,19.200922305037434,74.96444780269556,14.037913866503926,0.4300676469241309,,2026-05-22,True,False,mejor_global,True,-32.64117625890697,False,14.037913866503926,-32.64117625890698,3546.8989003659276,True,1969,0.0,4.3536588885408834e-16,0.0,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_LONGRUN_20260601_230028\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD8_SL20.json,6889,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_230335_001_48117f3c,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_230335_001_48117f3c,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD8_SL20_EXT_20260601_230335_001_48117f3c\run_manifest.json,1999-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD8_SL20,3546.8989003659276,True,-27.63712330611774
0.0,1.0658141036401503e-14,4.547473508864641e-13,19.04405044084669,75.68504746671807,13.522211472530522,0.4261338249439808,,2026-05-22,True,False,alternativa_defensiva,True,-31.73231196633626,False,13.522211472530522,-31.73231196633627,3121.3008607021975,True,1967,0.0,3.3587659946455723e-16,1.4569161102405228e-16,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_LONGRUN_20260601_230028\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18.json,6889,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18_EXT_20260601_230357_002_7bef04d9,DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18_EXT_20260601_230357_002_7bef04d9,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18_EXT_20260601_230357_002_7bef04d9\run_manifest.json,1999-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C22_E75_CR40_REDD_RECOVERED_DD7_SL18,3121.300860702197,True,-27.412162372133043
0.0,0.0,0.0,18.063934967584547,74.96690689304559,11.309596102173924,0.37883640205491986,,2026-05-22,True,False,sub_30_dd,True,-29.853509432639935,False,11.309596102173924,-29.853509432639935,1779.2880127011795,True,2235,0.0,0.0,0.0,reports\dd_guard_grid_HYP_REFINE_AUTO002_TOPN_6_V1_LONGRUN_20260601_230028\generated_configs\HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20.json,6889,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260602_005230_290_fd2648fa,DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260602_005230_290_fd2648fa,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20_EXT_20260602_005230_290_fd2648fa\run_manifest.json,1999-01-04,ok,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONG_R12_C21_E75_CR33_REDD_RECOVERED_DD8_SL20,1779.2880127011795,True,-25.961515479340402
