year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;18,939052656045074;-9,79802320584444;28,737075861889515;strategy
2001;14,60647392121841;-11,26637317670427;25,87284709792268;strategy
2002;-15,243231068383867;-23,63022220273361;8,386991134349742;strategy
2003;49,18020880689229;22,191719723505443;26,988489083386845;strategy
2004;20,199356391448518;8,66672579224328;11,532630599205238;strategy
2005;20,98819113544281;3,499583522588412;17,4886076128544;strategy
2006;14,03557556421553;11,775847299380949;2,259728264834582;strategy
2007;14,405454714155997;3,423648414691982;10,981806299464015;strategy
2008;-48,711968531854666;-37,735456824562995;-10,976511707291671;spy
2009;23,060699945107444;19,879521879234098;3,181178065873347;strategy
2010;21,73302819398546;10,959144064481974;10,773884129503488;strategy
2011;-0,13930408601899869;-1,2199945017918434;1,0806904157728447;strategy
2012;19,836785803101222;11,694120519301453;8,142665283799769;strategy
2013;40,50983062018676;26,448038839187028;14,061791780999734;strategy
2014;3,859054527477901;12,366059120717686;-8,507004593239785;spy
2015;2,0489398467391506;-0,7593815967543827;2,8083214434935333;strategy
2016;13,859381649208125;11,197887786494176;2,6614938627139484;strategy
2017;37,610063406059126;18,478058445821468;19,13200496023766;strategy
2018;-0,38943166277340957;-7,013428438904956;6,623996776131547;strategy
2019;31,71336098313131;28,651368924082753;3,0619920590485563;strategy
2020;28,690690636000316;15,086037646519523;13,604652989480792;strategy
2021;13,477071676735797;28,788736259166804;-15,311664582431007;spy
2022;-6,7402851189505615;-19,94515511159379;13,20486999264323;strategy
2023;19,754355734704475;24,812244214345846;-5,05788847964137;spy
2024;40,61346417695526;23,998735778721247;16,614728398234014;strategy
2025;6,252813280678304;16,639293552326606;-10,386480271648303;spy
2026;21,13530006401916;9,144141765739233;11,991158298279926;strategy
