year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;3,3896062258994997;-9,79802320584444;13,18762943174394;strategy
2001;24,144436000660452;-11,26637317670427;35,410809177364726;strategy
2002;-16,456611310741188;-23,63022220273361;7,173610891992421;strategy
2003;137,17069152790603;22,191719723505443;114,97897180440059;strategy
2004;54,54126363324057;8,66672579224328;45,87453784099729;strategy
2005;74,41751728011232;3,499583522588412;70,91793375752391;strategy
2006;8,983267780156524;11,775847299380949;-2,792579519224425;spy
2007;63,0819300441676;3,423648414691982;59,65828162947562;strategy
2008;-46,15966236084935;-37,735456824562995;-8,424205536286358;spy
2009;29,3958148121064;19,879521879234098;9,516292932872304;strategy
2010;44,45652165982028;10,959144064481974;33,49737759533831;strategy
2011;6,076266809497044;-1,2199945017918434;7,296261311288887;strategy
2012;36,39278698042831;11,694120519301453;24,69866646112686;strategy
2013;37,19272420157513;26,448038839187028;10,744685362388104;strategy
2014;23,773243022352688;12,366059120717686;11,407183901635001;strategy
2015;12,944097969563728;-0,7593815967543827;13,70347956631811;strategy
2016;36,438369446132654;11,197887786494176;25,240481659638476;strategy
2017;19,810214709806818;18,478058445821468;1,3321562639853504;strategy
2018;4,940748684460927;-7,013428438904956;11,954177123365884;strategy
2019;45,41173868194901;28,651368924082753;16,760369757866258;strategy
2020;56,33211953557409;15,086037646519523;41,246081889054565;strategy
2021;33,50828539583668;28,788736259166804;4,719549136669876;strategy
2022;10,020108560075712;-19,94515511159379;29,965263671669504;strategy
2023;63,197695939245094;24,812244214345846;38,38545172489925;strategy
2024;166,040279596131;23,998735778721247;142,04154381740975;strategy
2025;60,7899892438839;16,639293552326606;44,150695691557296;strategy
2026;52,62782077288441;9,144141765739233;43,48367900714518;strategy
