ticker,signal_date,entry_date,exit_date,holding_days,entry_reason,exit_reason,entry_rank,entry_ranking_value,shares,entry_price,exit_price,notional_entry,notional_exit,entry_cost,exit_cost,max_price_since_entry,drawdown_from_peak_pct,gross_return_pct,net_return_pct
CTSH,2000-01-28,2000-01-31,2000-02-28,28,enter_or_hold,rebalance_trim,3,119.76043929611296,40.605487431265125,1.5677080154418943,2.2486979961395264,63.657548116919436,91.30947821895461,0.15277811548060663,0.21914274772549105,1.5677080154418943,43.43857236104513,43.43857236104513,42.958572361045135
SWKS,2000-01-28,2000-01-31,2000-02-28,28,enter_or_hold,rebalance_trim,5,87.90976201538383,8.886676845101173,41.875,74.421875,372.1295928886116,661.3631533315138,0.8931110229326679,1.5872715679956328,41.875,77.72388059701491,77.72388059701491,77.24388059701491
VRSN,2000-01-28,2000-01-31,2000-02-28,28,enter_or_hold,rebalance_trim,1,158.38478823240618,0.981935528477956,161.375,246.0625,158.45984590813015,241.61751097610704,0.38030363017951235,0.5798820263426568,161.375,52.478698683191325,52.478698683191325,51.99869868319133
BIIB,2000-01-28,2000-01-31,2000-03-14,43,enter_or_hold,portfolio_guard_reduce,5,134.9648636374304,28.98451596118587,42.27276529581702,35.0,1225.2556404400725,1014.4580586415054,2.9406135370561737,2.4346993407396127,42.0625,-16.79049034175334,-17.204375547526986,-17.684375547526987
CTSH,2000-01-28,2000-01-31,2000-03-14,43,enter_or_hold,portfolio_guard_reduce,3,119.76043929611296,683.38141763376,1.5677080154418943,2.3333330154418945,1071.34252602849,1594.5564239043379,2.5712220624683764,3.8269354173704104,1.5677080154418943,48.83721920527346,48.83721920527346,48.357219205273466
GLW,2000-01-28,2000-01-31,2000-03-14,43,enter_or_hold,portfolio_guard_reduce,6,119.81206951778636,22.902381896403398,51.87554246115584,59.5,1188.0734845284812,1362.691722836002,2.8513763628683546,3.2704601348064046,51.41666793823242,15.721228904755558,14.69759577849874,14.21759577849874
SWKS,2000-01-28,2000-01-31,2000-03-14,43,enter_or_hold,portfolio_guard_reduce,5,87.90976201538383,20.648746412691498,41.875,63.5,864.6662560314564,1311.19539720591,2.075199014475495,3.1468689532941836,41.875,51.641791044776106,51.641791044776106,51.16179104477611
TECH,2000-01-28,2000-01-31,2000-03-14,43,enter_or_hold,portfolio_guard_reduce,6,78.68751320429965,142.87686839494364,7.796875,8.203125,1113.9930832668263,1172.036811052272,2.673583399840383,2.8128883465254524,7.796875,5.210420841683372,5.210420841683372,4.730420841683372
VRSN,2000-01-28,2000-01-31,2000-03-14,43,enter_or_hold,portfolio_guard_reduce,1,158.38478823240618,6.245236167364083,161.375,217.625,1007.8249865083791,1359.1195209226084,2.4187799676201096,3.26188685021426,161.375,34.85670023237799,34.85670023237799,34.37670023237799
REGN,2000-02-25,2000-02-28,2000-03-14,15,enter_or_hold,portfolio_guard_reduce,1,380.0553406911298,10.584852208626772,45.125,29.5625,477.64145591428314,312.91469341752895,1.1463394941942793,0.7509952642020694,45.125,-34.48753462603879,-34.48753462603879,-34.967534626038784
BIIB,2000-01-28,2000-01-31,2000-03-17,46,enter_or_hold,portfolio_guard_reduce,5,134.9648636374304,0.1839434502198763,42.27276529581702,39.64583206176758,7.775798298847631,7.29259113627932,0.018661915917234317,0.017502218727070366,42.0625,-5.745421547060737,-6.214245071659363,-6.694245071659363
CTSH,2000-01-28,2000-01-31,2000-03-17,46,enter_or_hold,portfolio_guard_reduce,3,119.76043929611296,4.336920304069863,1.5677080154418943,2.34375,6.799024723023023,10.164656962663742,0.016317659335255256,0.024395176710392978,1.5677080154418943,49.50169144471464,49.50169144471464,49.02169144471464
GLW,2000-01-28,2000-01-31,2000-03-17,46,enter_or_hold,portfolio_guard_reduce,6,119.81206951778636,0.1453446091671532,51.87554246115584,63.125,7.539830444350756,9.174878453676545,0.018095593066441814,0.022019708288823707,51.41666793823242,22.771471842230163,21.68547451290308,21.20547451290308
SWKS,2000-01-28,2000-01-31,2000-03-17,46,enter_or_hold,portfolio_guard_reduce,5,87.90976201538383,0.131042438761167,41.875,58.078125,5.487402123123869,7.610699138675902,0.013169765095497285,0.018265677932822164,41.875,38.69402985074626,38.69402985074626,38.214029850746265
TECH,2000-01-28,2000-01-31,2000-03-17,46,enter_or_hold,portfolio_guard_reduce,6,78.68751320429965,0.9067346221814174,7.796875,8.98828125,7.069696507320738,8.149985803279069,0.016967271617569772,0.019559965927869766,7.796875,15.280561122244496,15.280561122244496,14.800561122244495
VRSN,2000-01-28,2000-01-31,2000-03-17,46,enter_or_hold,portfolio_guard_reduce,1,158.38478823240618,0.03963393039239512,161.375,202.125,6.3959255170727625,8.011008180562865,0.015350221240974632,0.019226419633350873,161.375,25.251742835011616,25.251742835011616,24.771742835011615
REGN,2000-02-25,2000-02-28,2000-03-17,18,enter_or_hold,portfolio_guard_reduce,1,380.0553406911298,0.06717428843488704,45.125,30.625,3.031239765624277,2.0572125833184156,0.007274975437498265,0.004937310199964197,45.125,-32.13296398891967,-32.13296398891967,-32.61296398891967
BIIB,2000-01-28,2000-01-31,2000-03-22,51,enter_or_hold,portfolio_guard_reduce,5,134.9648636374304,0.6205697880943025,42.27276529581702,43.75,26.233201001785353,27.149928229125734,0.06295968240428484,0.06515982774990176,42.0625,4.011887072808329,3.4945305655912584,3.0145305655912584
CTSH,2000-01-28,2000-01-31,2000-03-22,51,enter_or_hold,portfolio_guard_reduce,3,119.76043929611296,14.631462609086656,1.5677080154418943,2.580077886581421,22.937861209903527,37.75031312604738,0.05505086690376846,0.0906007515025137,1.5677080154418943,64.57643012395819,64.57643012395819,64.09643012395819
GLW,2000-01-28,2000-01-31,2000-03-22,51,enter_or_hold,portfolio_guard_reduce,6,119.81206951778636,0.49034892627975263,51.87554246115584,68.0,25.437116546007484,33.34372698702318,0.061049079710417974,0.08002494476885563,51.41666793823242,32.25283303400634,31.082966603998564,30.602966603998563
SWKS,2000-01-28,2000-01-31,2000-03-22,51,enter_or_hold,portfolio_guard_reduce,5,87.90976201538383,0.4420977118574824,41.875,65.0,18.51284168403208,28.736351270736357,0.044430820041676984,0.06896724304976726,41.875,55.223880597014926,55.223880597014926,54.74388059701493
TECH,2000-01-28,2000-01-31,2000-03-22,51,enter_or_hold,portfolio_guard_reduce,6,78.68751320429965,3.059049461518076,7.796875,10.125,23.85102627027375,30.972875797870522,0.057242463048656995,0.07433490191488924,7.796875,29.859719438877754,29.859719438877754,29.379719438877753
VRSN,2000-01-28,2000-01-31,2000-03-22,51,enter_or_hold,portfolio_guard_reduce,1,158.38478823240618,0.13371294142603432,161.375,182.0625,21.57792592262629,24.344112398377373,0.0517870222143031,0.05842586975610569,161.375,12.819519752130137,12.819519752130137,12.339519752130137
REGN,2000-02-25,2000-02-28,2000-03-22,23,enter_or_hold,portfolio_guard_reduce,1,380.0553406911298,0.22662581293105985,45.125,31.5,10.226489808514074,7.138713107328385,0.02454357554043378,0.017132911457588124,45.125,-30.193905817174517,-30.193905817174517,-30.673905817174518
BIIB,2000-01-28,2000-01-31,2000-03-24,53,enter_or_hold,portfolio_guard_reduce,5,134.9648636374304,0.08111282317190396,42.27276529581702,39.66666793823242,3.4288633364270047,3.2174754222924786,0.008229272007424812,0.007721941013501948,42.0625,-5.6958860309481825,-6.1649559458616165,-6.644955945861616
CTSH,2000-01-28,2000-01-31,2000-03-24,53,enter_or_hold,portfolio_guard_reduce,3,119.76043929611296,1.91243476902363,1.5677080154418943,2.773437976837158,2.9981393164081136,5.304019216633934,0.007195534359379472,0.012729646119921442,1.5677080154418943,76.91036529244263,76.91036529244263,76.43036529244263
GLW,2000-01-28,2000-01-31,2000-03-24,53,enter_or_hold,portfolio_guard_reduce,6,119.81206951778636,0.06409204333327698,51.87554246115584,71.45833587646484,3.3248095153576496,4.5799107595182456,0.007979542836858361,0.010991785822843788,51.41666793823242,38.97893181703016,37.749568459881665,37.26956845988167
SWKS,2000-01-28,2000-01-31,2000-03-24,53,enter_or_hold,portfolio_guard_reduce,5,87.90976201538383,0.05778527123713285,41.875,61.625,2.4197582330549383,3.561017339988312,0.005807419759331851,0.008546441615971947,41.875,47.16417910447761,47.16417910447761,46.684179104477614
TECH,2000-01-28,2000-01-31,2000-03-24,53,enter_or_hold,portfolio_guard_reduce,6,78.68751320429965,0.3998392168078249,7.796875,9.796875,3.1174963935485094,3.9171748271641595,0.007481991344516423,0.009401219585193982,7.796875,25.651302605210425,25.651302605210425,25.171302605210425
VRSN,2000-01-28,2000-01-31,2000-03-24,53,enter_or_hold,portfolio_guard_reduce,1,158.38478823240618,0.01747721913274471,161.375,190.875,2.820386237546678,3.3359642019626463,0.006768926970112027,0.00800631408471035,161.375,18.280402788536023,18.280402788536023,17.800402788536022
REGN,2000-02-25,2000-02-28,2000-03-24,25,enter_or_hold,portfolio_guard_reduce,1,380.0553406911298,0.029621583008279894,45.125,36.0625,1.33667393324863,1.0682283372360937,0.0032080174397967126,0.0025637480093666245,45.125,-20.08310249307479,-20.08310249307479,-20.56310249307479
BIIB,2000-01-28,2000-01-31,2000-04-03,63,enter_or_hold,left_top_n,5,134.9648636374304,13.39032956118756,42.27276529581702,31.375,566.0462587737222,420.1215899822597,1.3585110210569333,1.0082918159574232,42.0625,-25.40861812778603,-25.77963665153312,-26.25963665153312
SWKS,2000-01-28,2000-01-31,2000-04-03,63,enter_or_hold,left_top_n,5,87.90976201538383,9.539352662007197,41.875,46.1875,399.46039272155144,440.5988510764574,0.9587049425317233,1.0574372425834977,41.875,10.298507462686569,10.298507462686569,9.818507462686568
VRSN,2000-01-28,2000-01-31,2000-04-03,63,enter_or_hold,left_top_n,1,158.38478823240618,2.8851877526759124,161.375,116.625,465.5971735880754,336.4850216558283,1.117433216611381,0.8075640519739878,161.375,-27.73044151820294,-27.73044151820294,-28.21044151820294
