year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;3,07326784037647;-9,79802320584444;12,871291046220911;strategy
2001;0,0;-11,26637317670427;11,26637317670427;strategy
2002;0,7474512111268705;-23,63022220273361;24,377673413860478;strategy
2003;25,309886953695337;22,191719723505443;3,1181672301898935;strategy
2004;-4,668939129326899;8,66672579224328;-13,33566492157018;spy
2005;19,36483130513993;3,499583522588412;15,865247782551517;strategy
2006;9,285378250673082;11,775847299380949;-2,490469048707867;spy
2007;16,64352247867138;3,423648414691982;13,219874063979397;strategy
2008;-7,199721306981033;-37,735456824562995;30,535735517581962;strategy
2009;10,563544892595145;19,879521879234098;-9,315976986638953;spy
2010;13,291802724072998;10,959144064481974;2,332658659591024;strategy
2011;-7,447636254992219;-1,2199945017918434;-6,227641753200375;spy
2012;5,718580331452761;11,694120519301453;-5,975540187848693;spy
2013;21,41926664594498;26,448038839187028;-5,028772193242048;spy
2014;7,79047800613013;12,366059120717686;-4,575581114587556;spy
2015;-1,3025894049034425;-0,7593815967543827;-0,5432078081490599;spy
2016;15,27574443517652;11,197887786494176;4,077856648682344;strategy
2017;17,588992647684677;18,478058445821468;-0,8890657981367909;spy
2018;-11,181044020394726;-7,013428438904956;-4,16761558148977;spy
2019;9,565980864549871;28,651368924082753;-19,08538805953288;spy
2020;22,181338558656094;15,086037646519523;7,095300912136571;strategy
2021;15,482551085326124;28,788736259166804;-13,30618517384068;spy
2022;-8,612584889883957;-19,94515511159379;11,332570221709835;strategy
2023;0,7535081477899386;24,812244214345846;-24,05873606655591;spy
2024;45,84446981455472;23,998735778721247;21,845734035833473;strategy
2025;-0,9902226399112868;16,639293552326606;-17,629516192237894;spy
2026;16,526855328890445;9,144141765739233;7,382713563151212;strategy
