year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;36,25046949838841;-9,79802320584444;46,04849270423286;strategy
2001;-11,709696650469636;-11,26637317670427;-0,44332347376536596;spy
2002;-16,92534665246097;-23,63022220273361;6,704875550272639;strategy
2003;69,79900692690765;22,191719723505443;47,60728720340221;strategy
2004;28,035206695710112;8,66672579224328;19,368480903466832;strategy
2005;19,89801014086423;3,499583522588412;16,398426618275817;strategy
2006;11,02949091555745;11,775847299380949;-0,7463563838234997;spy
2007;29,99513308703172;3,423648414691982;26,57148467233974;strategy
2008;-30,04342660541561;-37,735456824562995;7,692030219147384;strategy
2009;10,279670626452697;19,879521879234098;-9,5998512527814;spy
2010;25,009125361186378;10,959144064481974;14,049981296704404;strategy
2011;0,484786780379709;-1,2199945017918434;1,7047812821715524;strategy
2012;17,391743290272068;11,694120519301453;5,697622770970614;strategy
2013;23,21692640246895;26,448038839187028;-3,231112436718078;spy
2014;15,884614758340621;12,366059120717686;3,518555637622935;strategy
2015;6,320309538791347;-0,7593815967543827;7,07969113554573;strategy
2016;17,32578473825881;11,197887786494176;6,127896951764635;strategy
2017;14,896550312719015;18,478058445821468;-3,581508133102453;spy
2018;12,105655293302252;-7,013428438904956;19,11908373220721;strategy
2019;20,434885891124523;28,651368924082753;-8,21648303295823;spy
2020;34,275914949949616;15,086037646519523;19,189877303430094;strategy
2021;17,985058796828433;28,788736259166804;-10,80367746233837;spy
2022;1,214851222614488;-19,94515511159379;21,16000633420828;strategy
2023;22,459857097630696;24,812244214345846;-2,3523871167151498;spy
2024;60,084580282262976;23,998735778721247;36,08584450354173;strategy
2025;33,998069378530474;16,639293552326606;17,358775826203868;strategy
2026;22,027387625088068;9,144141765739233;12,883245859348834;strategy
