batch_id,strategy_id,status,run_id,started_at,finished_at,exit_code,log_path
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_SPY_REGIME_STRICT_NO_FALLBACK_V1","ok","RETEST_HYP_LIT_AUTO_002_SPY_REGIME_STRICT_NO_FALLBACK_V1_1999_2026_20260524_204612","2026-05-24T20:46:12.4902909-03:00","2026-05-24T20:52:10.7588177-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_SPY_REGIME_STRICT_NO_FALLBACK_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABILITY_QUALITY_R2_SLOPE_CONFIRM_V1","ok","RETEST_HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABILITY_QUALITY_R2_SLOPE_CONFIRM_V1_1999_2026_20260524_205210","2026-05-24T20:52:10.7861637-03:00","2026-05-24T20:58:24.4731800-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABILITY_QUALITY_R2_SLOPE_CONFIRM_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_SMA20_FAST_SMA52_CONFIRM_V1","ok","RETEST_HYP_LIT_AUTO_002_SMA20_FAST_SMA52_CONFIRM_V1_1999_2026_20260524_205824","2026-05-24T20:58:24.4977622-03:00","2026-05-24T21:04:36.9773106-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_SMA20_FAST_SMA52_CONFIRM_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_PAPER_LOW_VOLATILITY_ANOMALY_AND_MOMEN_VOL_ATR14_RET52_V2","ok","RETEST_HYP_LIT_AUTO_002_PAPER_LOW_VOLATILITY_ANOMALY_AND_MOMEN_VOL_ATR14_RET52_V2_1999_2026_20260524_210437","2026-05-24T21:04:37.0072261-03:00","2026-05-24T21:09:08.8604211-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_PAPER_LOW_VOLATILITY_ANOMALY_AND_MOMEN_VOL_ATR14_RET52_V2.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_MKT_STRICT_SPY_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_MKT_STRICT_SPY_V1_1999_2026_20260524_210908","2026-05-24T21:09:08.8809981-03:00","2026-05-24T21:13:11.6066051-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_MKT_STRICT_SPY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_MKT_STRICT_SPY_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_MKT_STRICT_SPY_V1_1999_2026_20260524_211311","2026-05-24T21:13:11.6289378-03:00","2026-05-24T21:17:46.5305047-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_MKT_STRICT_SPY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_MKT_RELAXED_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_MKT_RELAXED_V1_1999_2026_20260524_211746","2026-05-24T21:17:46.5592431-03:00","2026-05-24T21:23:25.8917835-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_MKT_RELAXED_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_MKT_RELAXED_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_MKT_RELAXED_V1_1999_2026_20260524_212325","2026-05-24T21:23:25.9200170-03:00","2026-05-24T21:27:53.7896001-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_MKT_RELAXED_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_SPY_REGIME_DISABLED_V1","ok","RETEST_HYP_LIT_AUTO_002_SPY_REGIME_DISABLED_V1_1999_2026_20260524_212753","2026-05-24T21:27:53.8230021-03:00","2026-05-24T21:31:56.4198379-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_SPY_REGIME_DISABLED_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_QUALITY_SLOPE_R2_CONFIRM_V1","ok","RETEST_HYP_LIT_AUTO_002_QUALITY_SLOPE_R2_CONFIRM_V1_1999_2026_20260524_213156","2026-05-24T21:31:56.4430259-03:00","2026-05-24T21:35:50.1097497-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_QUALITY_SLOPE_R2_CONFIRM_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_11_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_11_V1_1999_2026_20260524_213550","2026-05-24T21:35:50.1279937-03:00","2026-05-24T21:39:55.6882855-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_11_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_12_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_12_V1_1999_2026_20260524_213955","2026-05-24T21:39:55.7083561-03:00","2026-05-24T21:43:49.2383537-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_12_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_14_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_14_V1_1999_2026_20260524_214349","2026-05-24T21:43:49.2565451-03:00","2026-05-24T21:47:43.7004832-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_14_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_TSMOM_RET26_SMA20_CONFIRM_V1","ok","RETEST_HYP_LIT_AUTO_002_TSMOM_RET26_SMA20_CONFIRM_V1_1999_2026_20260524_214743","2026-05-24T21:47:43.7106522-03:00","2026-05-24T21:51:40.2982652-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_TSMOM_RET26_SMA20_CONFIRM_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_14_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_14_V1_1999_2026_20260524_215140","2026-05-24T21:51:40.3038911-03:00","2026-05-24T21:55:36.8940947-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_14_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_17_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_17_V1_1999_2026_20260524_215536","2026-05-24T21:55:36.8997296-03:00","2026-05-24T21:59:38.6216828-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_17_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_18_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_18_V1_1999_2026_20260524_215938","2026-05-24T21:59:38.6402154-03:00","2026-05-24T22:03:32.2965112-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_18_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_FAST_TREND_SMA20_RANK_V2","ok","RETEST_HYP_LIT_AUTO_002_FAST_TREND_SMA20_RANK_V2_1999_2026_20260524_220332","2026-05-24T22:03:32.3040792-03:00","2026-05-24T22:07:22.9037150-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_FAST_TREND_SMA20_RANK_V2.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA20_POS_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA20_POS_V1_1999_2026_20260524_220722","2026-05-24T22:07:22.9136232-03:00","2026-05-24T22:11:24.6738019-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA20_POS_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_AUTOREFINE_AUTO_002_TOPN_11_V1","ok","RETEST_HYP_AUTOREFINE_AUTO_002_TOPN_11_V1_1999_2026_20260524_221124","2026-05-24T22:11:24.6912211-03:00","2026-05-24T22:15:15.3399631-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_AUTOREFINE_AUTO_002_TOPN_11_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_MKT_STRICT_SPY_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_MKT_STRICT_SPY_V1_1999_2026_20260524_221515","2026-05-24T22:15:15.3548493-03:00","2026-05-24T22:18:40.5459482-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_MKT_STRICT_SPY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_AUTOREFINE_AUTO_002_TRAILING_26_V1","ok","RETEST_HYP_AUTOREFINE_AUTO_002_TRAILING_26_V1_1999_2026_20260524_221840","2026-05-24T22:18:40.5587018-03:00","2026-05-24T22:22:33.2035671-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_AUTOREFINE_AUTO_002_TRAILING_26_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_QUALITY_MOMENTUM_CONCENTRATION_7_V1","ok","RETEST_HYP_QUALITY_MOMENTUM_CONCENTRATION_7_V1_1999_2026_20260524_222233","2026-05-24T22:22:33.2161136-03:00","2026-05-24T22:26:27.7598698-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_QUALITY_MOMENTUM_CONCENTRATION_7_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_REGIME_SPY_STRICT_NO_FALLBACK_V1","ok","RETEST_HYP_LIT_AUTO_002_REGIME_SPY_STRICT_NO_FALLBACK_V1_1999_2026_20260524_222627","2026-05-24T22:26:27.7779034-03:00","2026-05-24T22:30:08.2132466-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_REGIME_SPY_STRICT_NO_FALLBACK_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_17_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_17_V1_1999_2026_20260524_223008","2026-05-24T22:30:08.2236028-03:00","2026-05-24T22:34:03.8135785-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_17_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_23_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_23_V1_1999_2026_20260524_223403","2026-05-24T22:34:03.8207198-03:00","2026-05-24T22:38:00.4545173-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_23_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_TSMOM_RET52_CHANNEL_QUALITY_V1","ok","RETEST_HYP_LIT_AUTO_002_TSMOM_RET52_CHANNEL_QUALITY_V1_1999_2026_20260524_223800","2026-05-24T22:38:00.4745610-03:00","2026-05-24T22:41:53.0545773-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_TSMOM_RET52_CHANNEL_QUALITY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABI_QUALITY_R2_RANK_V2","ok","RETEST_HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABI_QUALITY_R2_RANK_V2_1999_2026_20260524_224153","2026-05-24T22:41:53.0601679-03:00","2026-05-24T22:45:39.5828348-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABI_QUALITY_R2_RANK_V2.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA50_SLOPE_POS_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA50_SLOPE_POS_V1_1999_2026_20260524_224539","2026-05-24T22:45:39.5875109-03:00","2026-05-24T22:49:31.1755774-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA50_SLOPE_POS_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_AUTOREFINE_AUTO_002_TOPN_13_V1","ok","RETEST_HYP_AUTOREFINE_AUTO_002_TOPN_13_V1_1999_2026_20260524_224931","2026-05-24T22:49:31.1816116-03:00","2026-05-24T22:53:18.6278868-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_AUTOREFINE_AUTO_002_TOPN_13_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_MKT_STRICT_SPY_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_MKT_STRICT_SPY_V1_1999_2026_20260524_225318","2026-05-24T22:53:18.6374766-03:00","2026-05-24T22:57:12.1703595-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_VS_SMA20W_PCT_MKT_STRICT_SPY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_AUTOREFINE_AUTO_002_TRAILING_30_V1","ok","RETEST_HYP_AUTOREFINE_AUTO_002_TRAILING_30_V1_1999_2026_20260524_225712","2026-05-24T22:57:12.1770396-03:00","2026-05-24T23:01:08.8221962-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_AUTOREFINE_AUTO_002_TRAILING_30_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_19_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_19_V1_1999_2026_20260524_230108","2026-05-24T23:01:08.8396133-03:00","2026-05-24T23:04:57.4322069-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_19_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_24_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_24_V1_1999_2026_20260524_230457","2026-05-24T23:04:57.4446461-03:00","2026-05-24T23:09:10.3060936-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_24_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_PAPER_TIME_SERIES_MOMENTUM_RET52_RANK_V2","ok","RETEST_HYP_LIT_AUTO_002_PAPER_TIME_SERIES_MOMENTUM_RET52_RANK_V2_1999_2026_20260524_230910","2026-05-24T23:09:10.3252520-03:00","2026-05-24T23:13:12.9696411-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_PAPER_TIME_SERIES_MOMENTUM_RET52_RANK_V2.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABI_QUALITY_R2_SLOPE_CONFIRM_V1","ok","RETEST_HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABI_QUALITY_R2_SLOPE_CONFIRM_V1_1999_2026_20260524_231312","2026-05-24T23:13:12.9855226-03:00","2026-05-24T23:17:03.5444016-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABI_QUALITY_R2_SLOPE_CONFIRM_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA52_POS_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA52_POS_V1_1999_2026_20260524_231703","2026-05-24T23:17:03.5504769-03:00","2026-05-24T23:22:30.2152756-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_SLOPE_PCT_CONF_SMA52_POS_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_CHANNEL_R2_035_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_CHANNEL_R2_035_V1_1999_2026_20260524_232230","2026-05-24T23:22:30.2419922-03:00","2026-05-24T23:27:38.6712663-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_CHANNEL_R2_035_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_AUTOREFINE_AUTO_002_TOPN_17_V1","ok","RETEST_HYP_AUTOREFINE_AUTO_002_TOPN_17_V1_1999_2026_20260524_232738","2026-05-24T23:27:38.7142984-03:00","2026-05-24T23:32:34.8405879-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_AUTOREFINE_AUTO_002_TOPN_17_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_MKT_STRICT_SPY_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_MKT_STRICT_SPY_V1_1999_2026_20260524_233234","2026-05-24T23:32:34.8775379-03:00","2026-05-24T23:38:17.1693722-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_MKT_STRICT_SPY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_26_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_26_V1_1999_2026_20260524_233817","2026-05-24T23:38:17.2232715-03:00","2026-05-24T23:44:09.6267766-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_26_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_5_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_5_V1_1999_2026_20260524_234409","2026-05-24T23:44:09.6517262-03:00","2026-05-24T23:48:12.2560644-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_5_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_LIT_AUTO_002_TSMOM_RET26_RANK_V2","ok","RETEST_HYP_LIT_AUTO_002_TSMOM_RET26_RANK_V2_1999_2026_20260524_234812","2026-05-24T23:48:12.2664563-03:00","2026-05-24T23:50:48.9796758-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_LIT_AUTO_002_TSMOM_RET26_RANK_V2.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_CHANNEL_SLOPE_POS_V1","failed","RETEST_HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_CHANNEL_SLOPE_POS_V1_1999_2026_20260524_235048","2026-05-24T23:50:48.9909842-03:00","2026-05-24T23:54:45.3415967-03:00","1","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CLOSE_SMA_50_SLOPE_5D_PCT_CONF_CHANNEL_SLOPE_POS_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_AUTOREFINE_AUTO_002_TOPN_19_V1","ok","RETEST_HYP_AUTOREFINE_AUTO_002_TOPN_19_V1_1999_2026_20260524_235445","2026-05-24T23:54:45.3958326-03:00","2026-05-24T23:59:09.3836979-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_AUTOREFINE_AUTO_002_TOPN_19_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_RET_26W_PCT_MKT_STRICT_SPY_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_RET_26W_PCT_MKT_STRICT_SPY_V1_1999_2026_20260524_235909","2026-05-24T23:59:09.4065445-03:00","2026-05-25T00:03:10.1195066-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_RET_26W_PCT_MKT_STRICT_SPY_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_28_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_28_V1_1999_2026_20260525_000310","2026-05-25T00:03:10.1377485-03:00","2026-05-25T00:07:12.8708554-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_EXIT_28_V1.log"
"FULL_HISTORY_RETEST_20260524_ALL","HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_7_V1","ok","RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_7_V1_1999_2026_20260525_000712","2026-05-25T00:07:12.8902977-03:00","2026-05-25T00:11:24.9945811-03:00","0","C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\batches\FULL_HISTORY_RETEST_20260524_ALL\HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_7_V1.log"
