2008_2009_max_dd,2008_2009_return,2025_max_dd,2025_return,cagr,calmar,cost_multiplier,dd_guard_activation_count,delayed_execution_count,execution_timing_mode,exposure_avg,final_equity,label,max_drawdown,metric_no_effect,metric_warning,next_open_available,notes,params,position_stop_count,q4_2018_max_dd,q4_2018_return,reentry_count,robust_score,run_dir,run_id,scenario,slippage_bps_per_side,slippage_multiplier,status,strategy_id,strict_next_close_enabled,total_return,trades,variant_kind,worst_year
-31.99270889777919,-25.865985383209832,-23.760234245256573,1.8881051025176232,13.114233439727418,0.40903315485262365,1.0,92,223,strict_next_close,26597.033688791085,291892.2967145918,longrun,-32.06154142798652,False,False,True,,"(11, 22, 0.75, 0.4, 7, 18)",97,-25.270398841087772,-24.31596538994174,34,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_003006_627179,STRICT_EXEC_longrun_strict_base_20260604_003006_627179,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E75_CR40_REDD_DD7_SL18,True,2818.922967145918,5858,strict,-27.799764397632742
-32.17488683565526,-26.118711574279295,-23.829337529036852,1.715275313997311,12.564772132660295,0.38964693793043553,1.0,92,222,strict_next_close,23813.76076852626,255460.44008100167,longrun,-32.246556842963074,False,False,True,,"(11, 22, 0.75, 0.4, 7, 18)",98,-25.331876381480857,-24.383223378472852,32,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_003046_691660,STRICT_EXEC_longrun_strict_slip5_20260604_003046_691660,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E75_CR40_REDD_DD7_SL18,True,2454.6044008100166,6022,strict,-27.947517808372712
