year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;19,199661407882672;-9,79802320584444;28,997684613727113;strategy
2001;-13,509575757565484;-11,26637317670427;-2,2432025808612135;spy
2002;-20,570641729781002;-23,63022220273361;3,0595804729526073;strategy
2003;161,93061354148722;22,191719723505443;139,73889381798176;strategy
2004;42,91190481916865;8,66672579224328;34,24517902692537;strategy
2005;31,55127363440622;3,499583522588412;28,051690111817805;strategy
2006;16,12553831348167;11,775847299380949;4,349691014100721;strategy
2007;51,92540877076883;3,423648414691982;48,50176035607685;strategy
2008;-37,22899838821032;-37,735456824562995;0,5064584363526734;strategy
2009;40,92871724924143;19,879521879234098;21,049195370007332;strategy
2010;25,17497303907852;10,959144064481974;14,215828974596546;strategy
2011;2,933928754662962;-1,2199945017918434;4,153923256454806;strategy
2012;26,34803940627526;11,694120519301453;14,653918886973806;strategy
2013;31,031118357702738;26,448038839187028;4,58307951851571;strategy
2014;25,534061773950945;12,366059120717686;13,168002653233259;strategy
2015;3,5876960727173834;-0,7593815967543827;4,347077669471766;strategy
2016;35,3032050305446;11,197887786494176;24,105317244050426;strategy
2017;33,20018327780365;18,478058445821468;14,722124831982185;strategy
2018;-3,309888783661352;-7,013428438904956;3,703539655243604;strategy
2019;10,2041692621752;28,651368924082753;-18,447199661907554;spy
2020;51,87572685390125;15,086037646519523;36,78968920738173;strategy
2021;47,55398023306583;28,788736259166804;18,765243973899025;strategy
2022;0,9395145778151814;-19,94515511159379;20,884669689408973;strategy
2023;26,42007055041411;24,812244214345846;1,607826336068264;strategy
2024;75,48730823588032;23,998735778721247;51,48857245715907;strategy
2025;41,749701865147216;16,639293552326606;25,11040831282061;strategy
2026;28,46591492433386;9,144141765739233;19,321773158594624;strategy
