ticker;signal_date;entry_date;exit_date;holding_days;entry_reason;exit_reason;entry_rank;entry_ranking_value;shares;entry_price;exit_price;notional_entry;notional_exit;entry_cost;exit_cost;max_price_since_entry;drawdown_from_peak_pct;gross_return_pct;net_return_pct
TRMB;2000-01-28;2000-01-31;2000-02-11;11;enter_or_hold;profit_lock_stop;13;53,8034585647309;126,31577679325137;3,166666984558105;3,2708330154418945;400,0;413,1578131065557;0,96;0,9915787514557336;3,8125;-14,207658611360142;3,2894532766389206;2,8094532766389206
CCI;2000-01-28;2000-01-31;2000-02-18;18;enter_or_hold;profit_lock_stop;12;58,673501194505874;13,040316218117276;30,674102783203125;31,765275955200195;400,0;414,22924321156785;0,96;0,9941501837077628;38,736663818359375;-17,99687215153275;3,5573108028919664;3,0773108028919665
AMAT;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;10;61,32464582461594;0,25199187702517634;34,3125;44,21875;8,646471280426365;11,142765812207017;0,02075153107302327;0,02674263794929684;47,09375;-6,104844061048443;28,870673952641155;28,390673952641155
COHR;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;7;75,12888685060497;14,985221244551408;2,875;4,0625;43,082511078085304;60,877461305990096;0,10339802658740471;0,1461059071343762;4,046875;0,38610038610038533;41,30434782608696;40,824347826086964
CTSH;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;3;119,76043929611296;30,868689154786765;1,5677080154418943;2,2486979961395264;48,393091414143484;69,41435944582292;0,11614341939394436;0,166594462669975;2,7083330154418945;-16,971141166234084;43,43857236104513;42,958572361045135
GEN;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;14;52,88784994892983;6,2812458618586655;6,257812976837158;8,75;39,30686186504386;54,960901291263326;0,09433646847610526;0,13190616309903197;8,96875;-2,4390243902439046;39,82520782240524;39,34520782240524
REGN;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;15;51,11143239238083;21,310801500662123;12,3125;45,125;262,3892434769024;961,6499177173783;0,6297341843445657;2,3079598025217076;45,875;-1,6348773841961872;266,497461928934;266,017461928934
SWKS;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;5;87,90976201538383;2,7754688038926987;41,875;74,421875;116,22275616300676;206,55559238970193;0,27893461479121623;0,49573342173528456;74,734375;-0,41814760610495716;77,72388059701491;77,24388059701491
TECH;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;6;78,68751320429965;2,192288710010213;7,796875;10,26953125;17,093001035860876;22,51377741647207;0,041023202486066106;0,054033065799532966;10,039063453674316;2,2957101266386726;31,713426853707418;31,233426853707417
TER;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;9;67,01360066406998;0,23982922398312945;64,75;84,9375;15,528942252907632;20,370494712067057;0,037269461406978316;0,048889187308960934;86,0;-1,2354651162790664;31,177606177606187;30,697606177606186
VRSN;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;rebalance_trim;1;158,38478823240618;0,42905710839484923;161,375;246,0625;69,2390908672188;105,57486473440758;0,16617381808132511;0,25337967536257816;251,25;-2,0646766169154174;52,478698683191325;51,99869868319133
AMD;2000-01-28;2000-01-31;2000-02-28;28;enter_or_hold;profit_lock_stop;15;77,04918032786885;26,712300727174274;18,14707900798063;18,875;484,75023178096995;504,1946762254144;1,163400556274328;1,2100672229409946;22,75;-17,03296703296703;4,01122953010371;3,5312295301037104
BIIB;2000-01-28;2000-01-31;2000-03-10;39;enter_or_hold;profit_lock_stop;5;134,9648636374304;11,33021744326774;42,45416177206741;43,10416793823242;481,0148842491886;488,37959545130303;1,1544357221980526;1,1721110290831271;57,10416793823242;-24,51659923517896;1,5310776117894775;1,0510776117894776
TECH;2000-01-28;2000-01-31;2000-03-14;43;enter_or_hold;profit_lock_stop;6;78,68751320429965;49,11031650041063;7,796875;8,203125;382,9069989641391;402,85806504243095;0,9189767975139339;0,9668593561018342;11,125;-26,26404494382022;5,210420841683372;4,730420841683372
VRSN;2000-01-28;2000-01-31;2000-03-21;50;enter_or_hold;profit_lock_stop;1;158,38478823240618;2,049641574796475;161,375;178,078125;330,7609091327812;364,9963285618035;0,7938261819186748;0,8759911885483284;253,0;-29,613389328063246;10,350503485670014;9,870503485670014
SWKS;2000-01-28;2000-01-31;2000-04-03;63;enter_or_hold;left_top_n;5;87,90976201538383;6,77677000207745;41,875;46,1875;283,77724383699325;313,00206447095223;0,6810653852087838;0,7512049547302853;74,734375;-38,19778381768765;10,298507462686569;9,818507462686568
AAPL;2000-01-28;2000-01-31;2000-04-03;63;enter_or_hold;rebalance_trim;11;60,66429588228674;25,966322588843582;0,9263389706611632;1,1902899742126465;24,053616538805077;30,907453444671887;0,05772867969313218;0,07417788826721253;1,2873879671096802;-7,542247976344596;28,49399754423496;28,01399754423496
ADBE;2000-02-25;2000-02-28;2000-04-03;35;enter_or_hold;rebalance_trim;14;88,75772717169075;2,314272990675783;24,453125;26,390625;56,59120672511876;61,075110644553085;0,13581889614028503;0,14658026554692738;28,40625;-7,095709570957098;7,92332268370608;7,44332268370608
AMAT;2000-01-28;2000-01-31;2000-04-03;63;enter_or_hold;rebalance_trim;10;61,32464582461594;0,5805020726152651;34,3125;44,625;19,918477366611285;25,904904990456206;0,04780434567986708;0,06217177197709489;54,28125;-17,789291882556135;30,05464480874316;29,57464480874316
CTSH;2000-01-28;2000-01-31;2000-04-03;63;enter_or_hold;rebalance_trim;3;119,76043929611296;9,583736807629318;1,5677080154418943;2,25;15,024501011205995;21,563407817165967;0,03605880242689439;0,051752178761198316;2,9114580154418945;-22,719132885778535;43,521623786926035;43,04162378692604
GLW;2000-01-28;2000-01-31;2000-04-03;63;enter_or_hold;rebalance_trim;6;119,81206951778636;0,4055053149735557;52,058444265471614;60,3125;21,10997583890336;24,457039309342576;0,05066394201336806;0,05869689434242218;73,3125;-17,73231031543052;15,855363814632838;15,375363814632838
NVDA;2000-02-25;2000-02-28;2000-04-03;35;enter_or_hold;rebalance_trim;7;118,71917784591624;1006,2512665210502;0,1265629976987838;0,1622399985790252;127,35417672910195;163,2542040505175;0,30565002414984466;0,391810089721242;0,3109380006790161;-47,82239603241454;28,18912441150583;27,70912441150583
RMD;2000-02-25;2000-02-28;2000-04-03;35;enter_or_hold;rebalance_trim;13;92,29202941922618;2,106877732934842;9,25;9,21875;19,48861902964729;19,422779100493074;0,04677268567115349;0,04661466984118337;9,90625;-6,940063091482651;-0,33783783783783994;-0,8178378378378399
GLW;2000-01-28;2000-01-31;2000-04-04;64;enter_or_hold;profit_lock_stop;6;119,81206951778636;8,009426515768173;52,058444265471614;56,0;416,9582838695079;448,5278848830177;1,0006998812868189;1,0764669237192424;73,3125;-23,614663256606995;7,571405158457001;7,091405158457
