run_id,strategy_id,year,strategy_return_pct,spy_return_pct,diff_pct,mark
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,1999,"0,0","19,380238760477518","-19,380238760477518",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2000,"10,168705938207445","-9,79802320584444","19,966729144051886",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2001,"-5,781830550752831","-11,26637317670427","5,484542625951439",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2002,"-3,2101526645993084","-23,63022220273361","20,4200695381343",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2003,"-0,8245025326848232","22,191719723505443","-23,016222256190268",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2004,"0,0","8,66672579224328","-8,66672579224328",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2005,"0,0","3,499583522588412","-3,499583522588412",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2006,"0,0","11,775847299380949","-11,775847299380949",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2007,"0,0","3,423648414691982","-3,423648414691982",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2008,"0,0","-37,735456824562995","37,735456824562995",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2009,"0,0","19,879521879234098","-19,879521879234098",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2010,"0,0","10,959144064481974","-10,959144064481974",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2011,"0,0","-1,2199945017918434","1,2199945017918434",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2012,"0,0","11,694120519301453","-11,694120519301453",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2013,"0,0","26,448038839187028","-26,448038839187028",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2014,"0,0","12,366059120717686","-12,366059120717686",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2015,"0,0","-0,7593815967543827","0,7593815967543827",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2016,"0,0","11,197887786494176","-11,197887786494176",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2017,"0,0","18,478058445821468","-18,478058445821468",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2018,"0,0","-7,013428438904956","7,013428438904956",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2019,"0,0","28,651368924082753","-28,651368924082753",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2020,"0,0","15,086037646519523","-15,086037646519523",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2021,"0,0","28,788736259166804","-28,788736259166804",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2022,"0,0","-19,94515511159379","19,94515511159379",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2023,"0,0","24,812244214345846","-24,812244214345846",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2024,"0,0","23,998735778721247","-23,998735778721247",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2025,"0,0","16,639293552326606","-16,639293552326606",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2026,"0,0","9,144141765739233","-9,144141765739233",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,1999,"0,0","19,380238760477518","-19,380238760477518",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2000,"10,034199326896665","-9,79802320584444","19,832222532741106",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2001,"0,0","-11,26637317670427","11,26637317670427",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2002,"0,5570866793394469","-23,63022220273361","24,187308882073054",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2003,"7,382728461818755","22,191719723505443","-14,808991261686689",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2004,"-1,0154364758113599","8,66672579224328","-9,68216226805464",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2005,"21,85225663601824","3,499583522588412","18,352673113429827",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2006,"8,701366943341204","11,775847299380949","-3,0744803560397447",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2007,"27,098267457782722","3,423648414691982","23,67461904309074",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2008,"-8,537552810376859","-37,735456824562995","29,197904014186136",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2009,"10,70555650295395","19,879521879234098","-9,173965376280147",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2010,"15,208963939608577","10,959144064481974","4,249819875126603",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2011,"-1,1995038103458033","-1,2199945017918434","0,0204906914460401",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2012,"7,3853068503775265","11,694120519301453","-4,308813668923927",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2013,"22,82112266011982","26,448038839187028","-3,6269161790672086",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2014,"13,272092008139724","12,366059120717686","0,9060328874220378",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2015,"-2,3320263640113748","-0,7593815967543827","-1,572644767256992",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2016,"17,598339381902406","11,197887786494176","6,40045159540823",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2017,"19,283964291215796","18,478058445821468","0,805905845394328",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2018,"-5,944643278221329","-7,013428438904956","1,0687851606836274",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2019,"8,545969519291251","28,651368924082753","-20,105399404791502",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2020,"27,461831915034928","15,086037646519523","12,375794268515405",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2021,"21,861275566971994","28,788736259166804","-6,92746069219481",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2022,"-9,008667869728148","-19,94515511159379","10,936487241865644",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2023,"1,6473583550375759","24,812244214345846","-23,16488585930827",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2024,"43,56959355789145","23,998735778721247","19,570857779170204",strategy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2025,"-7,331127412163651","16,639293552326606","-23,97042096449026",spy
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,2026,"14,265445698446921","9,144141765739233","5,121303932707688",strategy
