run_id,strategy_id,family,parent_run_id,parent_strategy_id,support_status,support_issue,engine_translation_note,status,decision_reason,candidate_cagr,candidate_max_drawdown_pct,candidate_years_won_vs_spy,candidate_months_won_vs_spy,candidate_trades,candidate_calmar_ratio,parent_cagr,parent_max_drawdown_pct,parent_years_won_vs_spy,parent_months_won_vs_spy,parent_trades,parent_calmar_ratio,cagr_delta_vs_parent,dd_delta_vs_parent,years_won_delta_vs_parent,months_won_delta_vs_parent,trades_delta_vs_parent,accepted_rule,rejection_reason,candidate_summary_path,candidate_audit_status,candidate_rejection_reason,effect_signature,effective_config_audit_path
HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1,guardrail_dynamic,DD20ADAPT_107_HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,HYP_DD20_CAGR_DYN8055250_SL10_TOPN8_V1,supported,,Applied guardrail_dynamic controls to equity_drawdown_guard.,no_effect,No material improvement versus parent DD20 metrics.,9.10020428540006,-19.325182559379282,16,173,2376,0.47089874868909676,10.427723275388235,-19.32518255937933,17,173,2387,0.5395924847461386,-1.3275189899881745,4.618527782440651e-14,-1,0,-11,No material improvement versus parent DD20 metrics.,,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1\summary.md,candidate,,9652c4a60d5f07987df272495a55fca379f11fcd700cad0d95fb972a8f0f7900,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\reports\dd20_controlled_batch\20260529_181809\effective_config_audits\HYP_DD20_CTRL_GUARD_DYNAMIC_12_20_V1\effective_config_audit.json
