run_id,strategy_id,year,month,period,strategy_return_pct,spy_return_pct,diff_pct,mark
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2003,5,2003-05,"0,0","5,4950983008865695","-5,4950983008865695",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2003,6,2003-06,"0,0","0,2876207331131031","-0,2876207331131031",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2003,7,2003-07,"0,0","0,872831240237737","-0,872831240237737",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2003,8,2003-08,"0,0","2,9743175734823657","-2,9743175734823657",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2003,9,2003-09,"0,0","-2,772379395826141","2,772379395826141",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2003,10,2003-10,"0,0","3,1543898539817095","-3,1543898539817095",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2003,11,2003-11,"0,0","0,43400235281063626","-0,43400235281063626",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2003,12,2003-12,"0,0","3,420074681563201","-3,420074681563201",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2004,1,2004-01,"0,0","2,0228355048950375","-2,0228355048950375",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2004,2,2004-02,"0,0","0,9212910512564898","-0,9212910512564898",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2004,3,2004-03,"0,0","-2,634301903854397","2,634301903854397",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2004,4,2004-04,"0,0","-2,4784669758120437","2,4784669758120437",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2004,5,2004-05,"0,0","0,6330798705417973","-0,6330798705417973",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2004,6,2004-06,"0,0","1,6147632948343649","-1,6147632948343649",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2004,7,2004-07,"0,0","-1,8593997327077227","1,8593997327077227",strategy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2004,8,2004-08,"0,0","0,03601414930876068","-0,03601414930876068",spy
HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,HYP_DD20_CTRL_TOPN_DYNAMIC_16_8_V1,2004,9,2004-09,"0,0","0,39525911122213486","-0,39525911122213486",spy
