year,strategy_return_pct,spy_return_pct,excess_return_pct,winner
1999,0.0,19.380238760477518,-19.380238760477518,spy
2000,-1.3208467697340853,-9.79802320584444,8.477176436110355,strategy
2001,0.0,-11.26637317670427,11.26637317670427,strategy
2002,-3.80093594869656,-23.63022220273361,19.82928625403705,strategy
2003,22.89325611111055,22.191719723505443,0.7015363876051062,strategy
2004,5.5805079723385775,8.66672579224328,-3.086217819904703,spy
2005,31.05131391110372,3.499583522588412,27.551730388515306,strategy
2006,-5.001514904351312,11.775847299380949,-16.77736220373226,spy
2007,82.98037316603741,3.423648414691982,79.55672475134543,strategy
2008,-32.24616020594113,-37.735456824562995,5.489296618621864,strategy
2009,1.7068881001325975,19.879521879234098,-18.1726337791015,spy
2010,2.3942110490559054,10.959144064481974,-8.564933015426067,spy
2011,-2.7942179763671637,-1.2199945017918434,-1.5742234745753203,spy
2012,1.5172231786819035,11.694120519301453,-10.17689734061955,spy
2013,22.23057412975271,26.448038839187028,-4.217464709434317,spy
2014,16.792098358774645,12.366059120717686,4.426039238056958,strategy
2015,13.223640432559858,-0.7593815967543827,13.98302202931424,strategy
2016,42.92472797788718,11.197887786494176,31.726840191393002,strategy
2017,39.59878839390096,18.478058445821468,21.120729948079493,strategy
2018,-7.1428545116531295,-7.013428438904956,-0.1294260727481733,spy
2019,7.472752325333509,28.651368924082753,-21.178616598749244,spy
2020,42.05926125039421,15.086037646519523,26.973223603874686,strategy
2021,31.539150949417973,28.788736259166804,2.7504146902511692,strategy
2022,-8.512195250203558,-19.94515511159379,11.432959861390234,strategy
2023,7.747385708986099,24.812244214345846,-17.064858505359748,spy
2024,66.86731997272358,23.998735778721247,42.86858419400233,strategy
2025,-5.794431316889859,16.639293552326606,-22.433724869216466,spy
2026,41.25774041903567,9.144141765739233,32.113598653296435,strategy
