year;strategy_return_pct;spy_return_pct;excess_return_pct;winner
1999;0,0;19,380238760477518;-19,380238760477518;spy
2000;7,858988047581361;-9,79802320584444;17,6570112534258;strategy
2001;0,0;-11,26637317670427;11,26637317670427;strategy
2002;0,4765897796094265;-23,63022220273361;24,106811982343036;strategy
2003;36,77548951295944;22,191719723505443;14,583769789453996;strategy
2004;-0,42782757881737465;8,66672579224328;-9,094553371060655;spy
2005;21,507061965930816;3,499583522588412;18,007478443342404;strategy
2006;9,21497699212308;11,775847299380949;-2,5608703072578685;spy
2007;26,635915678102418;3,423648414691982;23,212267263410435;strategy
2008;-7,185112810989347;-37,735456824562995;30,55034401357365;strategy
2009;10,99907446880033;19,879521879234098;-8,880447410433767;spy
2010;16,117881567367;10,959144064481974;5,158737502885026;strategy
2011;-0,513735007702143;-1,2199945017918434;0,7062594940897005;strategy
2012;7,757114297595469;11,694120519301453;-3,9370062217059845;spy
2013;22,1640109350566;26,448038839187028;-4,284027904130429;spy
2014;13,110479320433278;12,366059120717686;0,7444201997155915;strategy
2015;-2,5152860842593716;-0,7593815967543827;-1,755904487504989;spy
2016;17,270142648472042;11,197887786494176;6,072254861977866;strategy
2017;19,309208541336464;18,478058445821468;0,831150095514996;strategy
2018;-9,235399301719148;-7,013428438904956;-2,2219708628141923;spy
2019;14,546552712860382;28,651368924082753;-14,10481621122237;spy
2020;25,680070104985585;15,086037646519523;10,594032458466062;strategy
2021;22,34463632574817;28,788736259166804;-6,444099933418634;spy
2022;-9,006049829062091;-19,94515511159379;10,9391052825317;strategy
2023;1,3127406516077134;24,812244214345846;-23,499503562738134;spy
2024;44,02279948948995;23,998735778721247;20,0240637107687;strategy
2025;-4,0621881776968465;16,639293552326606;-20,701481730023453;spy
2026;20,225301851728062;9,144141765739233;11,081160085988829;strategy
